elapsed_s,phase,arms_ma,head_ma,total_ma
0.16,simultaneous_pose,266.5,0.0,266.5
0.162,simultaneous_pose,260.0,0.0,260.0
0.165,simultaneous_pose,260.0,0.0,260.0
0.168,simultaneous_pose,266.5,0.0,266.5
0.171,simultaneous_pose,221.0,0.0,221.0
0.174,simultaneous_pose,195.0,0.0,195.0
0.177,simultaneous_pose,234.0,0.0,234.0
0.179,simultaneous_pose,227.5,0.0,227.5
0.182,simultaneous_pose,247.0,0.0,247.0
0.185,simultaneous_pose,253.5,0.0,253.5
0.188,simultaneous_pose,247.0,0.0,247.0
0.191,simultaneous_pose,286.0,0.0,286.0
0.194,simultaneous_pose,305.5,0.0,305.5
0.197,simultaneous_pose,279.5,6.5,286.0
0.2,simultaneous_pose,266.5,0.0,266.5
0.203,simultaneous_pose,273.0,6.5,279.5
0.206,simultaneous_pose,292.5,6.5,299.0
0.208,simultaneous_pose,292.5,0.0,292.5
0.211,simultaneous_pose,260.0,0.0,260.0
0.214,simultaneous_pose,292.5,0.0,292.5
0.217,simultaneous_pose,266.5,0.0,266.5
0.22,simultaneous_pose,292.5,0.0,292.5
0.222,simultaneous_pose,266.5,6.5,273.0
0.225,simultaneous_pose,273.0,6.5,279.5
0.228,simultaneous_pose,266.5,0.0,266.5
0.231,simultaneous_pose,299.0,6.5,305.5
0.233,simultaneous_pose,286.0,6.5,292.5
0.236,simultaneous_pose,312.0,0.0,312.0
0.239,simultaneous_pose,305.5,0.0,305.5
0.242,simultaneous_pose,312.0,0.0,312.0
0.245,simultaneous_pose,305.5,0.0,305.5
0.248,simultaneous_pose,312.0,0.0,312.0
0.25,simultaneous_pose,318.5,0.0,318.5
0.253,simultaneous_pose,344.5,0.0,344.5
0.256,simultaneous_pose,390.0,0.0,390.0
0.259,simultaneous_pose,351.0,0.0,351.0
0.261,simultaneous_pose,351.0,0.0,351.0
0.264,simultaneous_pose,351.0,6.5,357.5
0.267,simultaneous_pose,331.5,0.0,331.5
0.27,simultaneous_pose,390.0,0.0,390.0
0.273,simultaneous_pose,344.5,0.0,344.5
0.275,simultaneous_pose,403.0,6.5,409.5
0.278,simultaneous_pose,377.0,0.0,377.0
0.281,simultaneous_pose,364.0,0.0,364.0
0.283,simultaneous_pose,364.0,0.0,364.0
0.286,simultaneous_pose,351.0,0.0,351.0
0.289,simultaneous_pose,383.5,0.0,383.5
0.292,simultaneous_pose,390.0,0.0,390.0
0.294,simultaneous_pose,364.0,0.0,364.0
0.297,simultaneous_pose,364.0,0.0,364.0
0.3,simultaneous_pose,370.5,0.0,370.5
0.303,simultaneous_pose,383.5,6.5,390.0
0.305,simultaneous_pose,351.0,0.0,351.0
0.308,simultaneous_pose,377.0,0.0,377.0
0.311,simultaneous_pose,344.5,0.0,344.5
0.314,simultaneous_pose,383.5,6.5,390.0
0.316,simultaneous_pose,377.0,0.0,377.0
0.319,simultaneous_pose,409.5,6.5,416.0
0.322,simultaneous_pose,377.0,0.0,377.0
0.325,simultaneous_pose,416.0,0.0,416.0
0.328,simultaneous_pose,390.0,0.0,390.0
0.33,simultaneous_pose,364.0,0.0,364.0
0.333,simultaneous_pose,377.0,0.0,377.0
0.336,simultaneous_pose,403.0,6.5,409.5
0.338,simultaneous_pose,383.5,0.0,383.5
0.341,simultaneous_pose,422.5,0.0,422.5
0.344,simultaneous_pose,383.5,0.0,383.5
0.347,simultaneous_pose,364.0,0.0,364.0
0.349,simultaneous_pose,357.5,6.5,364.0
0.352,simultaneous_pose,370.5,0.0,370.5
0.355,simultaneous_pose,383.5,0.0,383.5
0.357,simultaneous_pose,344.5,0.0,344.5
0.36,simultaneous_pose,338.0,0.0,338.0
0.363,simultaneous_pose,344.5,0.0,344.5
0.365,simultaneous_pose,390.0,0.0,390.0
0.368,simultaneous_pose,357.5,0.0,357.5
0.37,simultaneous_pose,344.5,0.0,344.5
0.373,simultaneous_pose,364.0,0.0,364.0
0.376,simultaneous_pose,351.0,0.0,351.0
0.379,simultaneous_pose,338.0,0.0,338.0
0.381,simultaneous_pose,305.5,0.0,305.5
0.384,simultaneous_pose,312.0,0.0,312.0
0.387,simultaneous_pose,331.5,0.0,331.5
0.389,simultaneous_pose,318.5,0.0,318.5
0.392,simultaneous_pose,318.5,0.0,318.5
0.394,simultaneous_pose,318.5,6.5,325.0
0.397,simultaneous_pose,305.5,0.0,305.5
0.4,simultaneous_pose,305.5,0.0,305.5
0.402,simultaneous_pose,305.5,0.0,305.5
0.405,simultaneous_pose,318.5,0.0,318.5
0.408,simultaneous_pose,305.5,0.0,305.5
0.41,simultaneous_pose,312.0,0.0,312.0
0.413,simultaneous_pose,312.0,0.0,312.0
0.416,simultaneous_pose,318.5,0.0,318.5
0.418,simultaneous_pose,286.0,0.0,286.0
0.421,simultaneous_pose,279.5,0.0,279.5
0.424,simultaneous_pose,286.0,0.0,286.0
0.426,simultaneous_pose,253.5,0.0,253.5
0.429,simultaneous_pose,305.5,0.0,305.5
0.431,simultaneous_pose,273.0,0.0,273.0
0.434,simultaneous_pose,273.0,0.0,273.0
0.437,simultaneous_pose,286.0,0.0,286.0
0.44,simultaneous_pose,279.5,0.0,279.5
0.442,simultaneous_pose,292.5,0.0,292.5
0.445,simultaneous_pose,286.0,0.0,286.0
0.448,simultaneous_pose,273.0,0.0,273.0
0.451,simultaneous_pose,292.5,0.0,292.5
0.454,simultaneous_pose,286.0,0.0,286.0
0.457,simultaneous_pose,305.5,6.5,312.0
0.459,simultaneous_pose,292.5,0.0,292.5
0.462,simultaneous_pose,273.0,6.5,279.5
0.464,simultaneous_pose,266.5,6.5,273.0
0.467,simultaneous_pose,260.0,0.0,260.0
0.47,simultaneous_pose,266.5,0.0,266.5
0.472,simultaneous_pose,279.5,0.0,279.5
0.475,simultaneous_pose,260.0,0.0,260.0
0.478,simultaneous_pose,253.5,0.0,253.5
0.48,simultaneous_pose,266.5,0.0,266.5
0.483,simultaneous_pose,253.5,0.0,253.5
0.486,simultaneous_pose,247.0,0.0,247.0
0.488,simultaneous_pose,260.0,0.0,260.0
0.491,simultaneous_pose,253.5,0.0,253.5
0.493,simultaneous_pose,260.0,0.0,260.0
0.496,simultaneous_pose,253.5,0.0,253.5
0.499,simultaneous_pose,247.0,0.0,247.0
0.501,simultaneous_pose,286.0,0.0,286.0
0.504,simultaneous_pose,286.0,0.0,286.0
0.507,simultaneous_pose,266.5,0.0,266.5
0.509,simultaneous_pose,273.0,0.0,273.0
0.512,simultaneous_pose,266.5,0.0,266.5
0.515,simultaneous_pose,266.5,0.0,266.5
0.518,simultaneous_pose,266.5,0.0,266.5
0.52,simultaneous_pose,247.0,6.5,253.5
0.523,simultaneous_pose,260.0,0.0,260.0
0.525,simultaneous_pose,299.0,0.0,299.0
0.528,simultaneous_pose,273.0,0.0,273.0
0.531,simultaneous_pose,273.0,0.0,273.0
0.533,simultaneous_pose,253.5,0.0,253.5
0.536,simultaneous_pose,253.5,0.0,253.5
0.539,simultaneous_pose,286.0,6.5,292.5
0.541,simultaneous_pose,253.5,0.0,253.5
0.544,simultaneous_pose,279.5,0.0,279.5
0.547,simultaneous_pose,247.0,0.0,247.0
0.549,simultaneous_pose,260.0,0.0,260.0
0.552,simultaneous_pose,286.0,0.0,286.0
0.554,simultaneous_pose,286.0,0.0,286.0
0.557,simultaneous_pose,279.5,0.0,279.5
0.56,simultaneous_pose,299.0,0.0,299.0
0.562,simultaneous_pose,299.0,0.0,299.0
0.565,simultaneous_pose,273.0,0.0,273.0
0.568,simultaneous_pose,273.0,0.0,273.0
0.57,simultaneous_pose,292.5,0.0,292.5
0.573,simultaneous_pose,266.5,0.0,266.5
0.575,simultaneous_pose,292.5,0.0,292.5
0.578,simultaneous_pose,305.5,0.0,305.5
0.581,simultaneous_pose,305.5,0.0,305.5
0.583,simultaneous_pose,305.5,0.0,305.5
0.586,simultaneous_pose,286.0,0.0,286.0
0.588,simultaneous_pose,312.0,0.0,312.0
0.591,simultaneous_pose,273.0,0.0,273.0
0.593,simultaneous_pose,260.0,0.0,260.0
0.596,simultaneous_pose,273.0,0.0,273.0
0.599,simultaneous_pose,312.0,0.0,312.0
0.601,simultaneous_pose,305.5,0.0,305.5
0.604,simultaneous_pose,260.0,0.0,260.0
0.606,simultaneous_pose,260.0,0.0,260.0
0.609,simultaneous_pose,260.0,0.0,260.0
0.612,simultaneous_pose,286.0,0.0,286.0
0.614,simultaneous_pose,279.5,6.5,286.0
0.617,simultaneous_pose,266.5,0.0,266.5
0.62,simultaneous_pose,247.0,6.5,253.5
0.622,simultaneous_pose,279.5,6.5,286.0
0.625,simultaneous_pose,260.0,0.0,260.0
0.627,simultaneous_pose,240.5,0.0,240.5
0.63,simultaneous_pose,247.0,6.5,253.5
0.633,simultaneous_pose,227.5,0.0,227.5
0.636,simultaneous_pose,260.0,0.0,260.0
0.638,simultaneous_pose,273.0,6.5,279.5
0.641,simultaneous_pose,305.5,6.5,312.0
0.643,simultaneous_pose,253.5,0.0,253.5
0.646,simultaneous_pose,253.5,6.5,260.0
0.649,simultaneous_pose,253.5,0.0,253.5
0.651,simultaneous_pose,253.5,0.0,253.5
0.654,simultaneous_pose,247.0,6.5,253.5
0.657,simultaneous_pose,286.0,0.0,286.0
0.659,simultaneous_pose,253.5,0.0,253.5
0.662,simultaneous_pose,266.5,0.0,266.5
0.665,simultaneous_pose,260.0,0.0,260.0
0.667,simultaneous_pose,260.0,0.0,260.0
0.67,simultaneous_pose,273.0,0.0,273.0
0.673,simultaneous_pose,247.0,0.0,247.0
0.675,simultaneous_pose,279.5,0.0,279.5
0.678,simultaneous_pose,253.5,0.0,253.5
0.68,simultaneous_pose,292.5,0.0,292.5
0.683,simultaneous_pose,260.0,0.0,260.0
0.686,simultaneous_pose,253.5,0.0,253.5
0.689,simultaneous_pose,260.0,0.0,260.0
0.691,simultaneous_pose,266.5,0.0,266.5
0.694,simultaneous_pose,286.0,0.0,286.0
0.696,simultaneous_pose,299.0,0.0,299.0
0.699,simultaneous_pose,299.0,0.0,299.0
0.702,simultaneous_pose,279.5,0.0,279.5
0.704,simultaneous_pose,273.0,0.0,273.0
0.707,simultaneous_pose,279.5,0.0,279.5
0.71,simultaneous_pose,279.5,0.0,279.5
0.712,simultaneous_pose,273.0,0.0,273.0
0.715,simultaneous_pose,279.5,0.0,279.5
0.717,simultaneous_pose,266.5,0.0,266.5
0.72,simultaneous_pose,286.0,6.5,292.5
0.723,simultaneous_pose,253.5,0.0,253.5
0.725,simultaneous_pose,286.0,0.0,286.0
0.728,simultaneous_pose,227.5,0.0,227.5
0.73,simultaneous_pose,292.5,0.0,292.5
0.733,simultaneous_pose,266.5,0.0,266.5
0.736,simultaneous_pose,305.5,0.0,305.5
0.739,simultaneous_pose,299.0,0.0,299.0
0.741,simultaneous_pose,279.5,0.0,279.5
0.744,simultaneous_pose,286.0,0.0,286.0
0.746,simultaneous_pose,266.5,0.0,266.5
0.749,simultaneous_pose,299.0,0.0,299.0
0.752,simultaneous_pose,266.5,0.0,266.5
0.754,simultaneous_pose,286.0,0.0,286.0
0.757,simultaneous_pose,299.0,0.0,299.0
0.759,simultaneous_pose,325.0,0.0,325.0
0.762,simultaneous_pose,318.5,0.0,318.5
0.765,simultaneous_pose,312.0,0.0,312.0
0.767,simultaneous_pose,260.0,0.0,260.0
0.77,simultaneous_pose,273.0,0.0,273.0
0.772,simultaneous_pose,305.5,0.0,305.5
0.775,simultaneous_pose,279.5,0.0,279.5
0.778,simultaneous_pose,299.0,0.0,299.0
0.78,simultaneous_pose,312.0,0.0,312.0
0.783,simultaneous_pose,299.0,0.0,299.0
0.785,simultaneous_pose,273.0,0.0,273.0
0.788,simultaneous_pose,260.0,0.0,260.0
0.791,simultaneous_pose,253.5,0.0,253.5
0.793,simultaneous_pose,279.5,0.0,279.5
0.796,simultaneous_pose,286.0,0.0,286.0
0.798,simultaneous_pose,312.0,0.0,312.0
0.801,simultaneous_pose,331.5,0.0,331.5
0.804,simultaneous_pose,305.5,0.0,305.5
0.806,simultaneous_pose,286.0,0.0,286.0
0.809,simultaneous_pose,299.0,0.0,299.0
0.812,simultaneous_pose,253.5,0.0,253.5
0.814,simultaneous_pose,299.0,0.0,299.0
0.817,simultaneous_pose,299.0,0.0,299.0
0.82,simultaneous_pose,305.5,0.0,305.5
0.822,simultaneous_pose,273.0,0.0,273.0
0.825,simultaneous_pose,312.0,0.0,312.0
0.827,simultaneous_pose,279.5,0.0,279.5
0.83,simultaneous_pose,299.0,0.0,299.0
0.833,simultaneous_pose,286.0,0.0,286.0
0.835,simultaneous_pose,305.5,0.0,305.5
0.838,simultaneous_pose,292.5,0.0,292.5
0.841,simultaneous_pose,312.0,0.0,312.0
0.843,simultaneous_pose,299.0,0.0,299.0
0.846,simultaneous_pose,305.5,0.0,305.5
0.848,simultaneous_pose,299.0,0.0,299.0
0.851,simultaneous_pose,299.0,0.0,299.0
0.854,simultaneous_pose,273.0,0.0,273.0
0.856,simultaneous_pose,286.0,0.0,286.0
0.859,simultaneous_pose,266.5,0.0,266.5
0.862,simultaneous_pose,299.0,0.0,299.0
0.864,simultaneous_pose,305.5,0.0,305.5
0.867,simultaneous_pose,299.0,0.0,299.0
0.869,simultaneous_pose,325.0,0.0,325.0
0.872,simultaneous_pose,292.5,0.0,292.5
0.875,simultaneous_pose,331.5,0.0,331.5
0.877,simultaneous_pose,325.0,0.0,325.0
0.88,simultaneous_pose,312.0,0.0,312.0
0.882,simultaneous_pose,325.0,0.0,325.0
0.885,simultaneous_pose,312.0,0.0,312.0
0.888,simultaneous_pose,338.0,0.0,338.0
0.89,simultaneous_pose,312.0,0.0,312.0
0.893,simultaneous_pose,318.5,0.0,318.5
0.896,simultaneous_pose,292.5,0.0,292.5
0.898,simultaneous_pose,299.0,0.0,299.0
0.901,simultaneous_pose,299.0,0.0,299.0
0.904,simultaneous_pose,312.0,0.0,312.0
0.906,simultaneous_pose,351.0,0.0,351.0
0.909,simultaneous_pose,357.5,0.0,357.5
0.911,simultaneous_pose,325.0,0.0,325.0
0.914,simultaneous_pose,305.5,0.0,305.5
0.917,simultaneous_pose,325.0,0.0,325.0
0.919,simultaneous_pose,273.0,0.0,273.0
0.922,simultaneous_pose,312.0,0.0,312.0
0.924,simultaneous_pose,305.5,0.0,305.5
0.927,simultaneous_pose,312.0,6.5,318.5
0.93,simultaneous_pose,318.5,6.5,325.0
0.932,simultaneous_pose,305.5,0.0,305.5
0.935,simultaneous_pose,325.0,6.5,331.5
0.937,simultaneous_pose,312.0,0.0,312.0
0.94,simultaneous_pose,279.5,0.0,279.5
0.943,simultaneous_pose,312.0,0.0,312.0
0.945,simultaneous_pose,305.5,0.0,305.5
0.948,simultaneous_pose,318.5,6.5,325.0
0.951,simultaneous_pose,305.5,6.5,312.0
0.953,simultaneous_pose,325.0,0.0,325.0
0.956,simultaneous_pose,292.5,6.5,299.0
0.958,simultaneous_pose,286.0,6.5,292.5
0.961,simultaneous_pose,286.0,6.5,292.5
0.963,simultaneous_pose,318.5,0.0,318.5
0.966,simultaneous_pose,266.5,0.0,266.5
0.969,simultaneous_pose,318.5,0.0,318.5
0.971,simultaneous_pose,286.0,6.5,292.5
0.974,simultaneous_pose,305.5,0.0,305.5
0.976,simultaneous_pose,260.0,6.5,266.5
0.979,simultaneous_pose,305.5,0.0,305.5
0.982,simultaneous_pose,273.0,0.0,273.0
0.984,simultaneous_pose,312.0,0.0,312.0
0.987,simultaneous_pose,292.5,0.0,292.5
0.99,simultaneous_pose,318.5,6.5,325.0
0.992,simultaneous_pose,292.5,0.0,292.5
0.995,simultaneous_pose,331.5,6.5,338.0
0.998,simultaneous_pose,318.5,0.0,318.5
1.0,simultaneous_pose,325.0,6.5,331.5
1.003,simultaneous_pose,299.0,0.0,299.0
1.006,simultaneous_pose,273.0,0.0,273.0
1.008,simultaneous_pose,312.0,0.0,312.0
1.011,simultaneous_pose,344.5,0.0,344.5
1.013,simultaneous_pose,325.0,0.0,325.0
1.016,simultaneous_pose,318.5,0.0,318.5
1.018,simultaneous_pose,331.5,0.0,331.5
1.021,simultaneous_pose,318.5,0.0,318.5
1.024,simultaneous_pose,318.5,0.0,318.5
1.026,simultaneous_pose,299.0,0.0,299.0
1.029,simultaneous_pose,279.5,0.0,279.5
1.032,simultaneous_pose,292.5,0.0,292.5
1.034,simultaneous_pose,292.5,0.0,292.5
1.037,simultaneous_pose,273.0,0.0,273.0
1.039,simultaneous_pose,299.0,0.0,299.0
1.042,simultaneous_pose,312.0,0.0,312.0
1.045,simultaneous_pose,312.0,0.0,312.0
1.047,simultaneous_pose,273.0,0.0,273.0
1.05,simultaneous_pose,273.0,0.0,273.0
1.053,simultaneous_pose,299.0,0.0,299.0
1.055,simultaneous_pose,279.5,0.0,279.5
1.058,simultaneous_pose,286.0,0.0,286.0
1.06,simultaneous_pose,292.5,0.0,292.5
1.063,simultaneous_pose,286.0,0.0,286.0
1.066,simultaneous_pose,286.0,0.0,286.0
1.068,simultaneous_pose,253.5,0.0,253.5
1.071,simultaneous_pose,286.0,0.0,286.0
1.073,simultaneous_pose,325.0,0.0,325.0
1.076,simultaneous_pose,312.0,0.0,312.0
1.079,simultaneous_pose,299.0,0.0,299.0
1.081,simultaneous_pose,305.5,0.0,305.5
1.084,simultaneous_pose,318.5,0.0,318.5
1.086,simultaneous_pose,318.5,0.0,318.5
1.089,simultaneous_pose,292.5,0.0,292.5
1.092,simultaneous_pose,305.5,0.0,305.5
1.094,simultaneous_pose,338.0,0.0,338.0
1.097,simultaneous_pose,318.5,0.0,318.5
1.099,simultaneous_pose,312.0,0.0,312.0
1.102,simultaneous_pose,312.0,0.0,312.0
1.104,simultaneous_pose,312.0,0.0,312.0
1.107,simultaneous_pose,325.0,0.0,325.0
1.11,simultaneous_pose,266.5,0.0,266.5
1.112,simultaneous_pose,312.0,0.0,312.0
1.115,simultaneous_pose,305.5,0.0,305.5
1.118,simultaneous_pose,312.0,0.0,312.0
1.12,simultaneous_pose,318.5,0.0,318.5
1.123,simultaneous_pose,299.0,0.0,299.0
1.125,simultaneous_pose,279.5,0.0,279.5
1.128,simultaneous_pose,292.5,0.0,292.5
1.131,simultaneous_pose,312.0,0.0,312.0
1.133,simultaneous_pose,292.5,0.0,292.5
1.136,simultaneous_pose,325.0,0.0,325.0
1.138,simultaneous_pose,286.0,0.0,286.0
1.141,simultaneous_pose,344.5,0.0,344.5
1.144,simultaneous_pose,305.5,0.0,305.5
1.146,simultaneous_pose,318.5,0.0,318.5
1.149,simultaneous_pose,331.5,0.0,331.5
1.152,simultaneous_pose,299.0,0.0,299.0
1.154,simultaneous_pose,292.5,0.0,292.5
1.157,simultaneous_pose,305.5,0.0,305.5
1.159,simultaneous_pose,305.5,0.0,305.5
1.162,simultaneous_pose,325.0,0.0,325.0
1.164,simultaneous_pose,312.0,0.0,312.0
1.167,simultaneous_pose,292.5,0.0,292.5
1.17,simultaneous_pose,292.5,0.0,292.5
1.172,simultaneous_pose,299.0,0.0,299.0
1.175,simultaneous_pose,279.5,0.0,279.5
1.177,simultaneous_pose,273.0,0.0,273.0
1.18,simultaneous_pose,279.5,0.0,279.5
1.183,simultaneous_pose,214.5,0.0,214.5
1.185,simultaneous_pose,195.0,6.5,201.5
1.188,simultaneous_pose,201.5,0.0,201.5
1.19,simultaneous_pose,201.5,0.0,201.5
1.193,simultaneous_pose,175.5,0.0,175.5
1.195,simultaneous_pose,175.5,0.0,175.5
1.198,simultaneous_pose,175.5,0.0,175.5
1.201,simultaneous_pose,149.5,0.0,149.5
1.203,simultaneous_pose,182.0,0.0,182.0
1.206,simultaneous_pose,156.0,0.0,156.0
1.209,simultaneous_pose,156.0,0.0,156.0
1.211,simultaneous_pose,123.5,0.0,123.5
1.214,simultaneous_pose,143.0,0.0,143.0
1.217,simultaneous_pose,136.5,0.0,136.5
1.219,simultaneous_pose,143.0,0.0,143.0
1.222,simultaneous_pose,91.0,0.0,91.0
1.224,simultaneous_pose,130.0,0.0,130.0
1.227,simultaneous_pose,130.0,0.0,130.0
1.23,simultaneous_pose,110.5,0.0,110.5
1.232,simultaneous_pose,110.5,0.0,110.5
1.235,simultaneous_pose,110.5,0.0,110.5
1.237,simultaneous_pose,117.0,0.0,117.0
1.24,simultaneous_pose,117.0,0.0,117.0
1.243,simultaneous_pose,117.0,0.0,117.0
1.245,simultaneous_pose,110.5,0.0,110.5
1.248,simultaneous_pose,117.0,0.0,117.0
1.251,simultaneous_pose,123.5,0.0,123.5
1.253,simultaneous_pose,97.5,6.5,104.0
1.256,simultaneous_pose,104.0,0.0,104.0
1.258,simultaneous_pose,104.0,0.0,104.0
1.261,simultaneous_pose,104.0,0.0,104.0
1.263,simultaneous_pose,97.5,0.0,97.5
1.266,simultaneous_pose,97.5,6.5,104.0
1.269,simultaneous_pose,104.0,0.0,104.0
1.271,simultaneous_pose,123.5,0.0,123.5
1.274,simultaneous_pose,91.0,0.0,91.0
1.276,simultaneous_pose,91.0,0.0,91.0
1.279,simultaneous_pose,97.5,0.0,97.5
1.282,simultaneous_pose,97.5,0.0,97.5
1.284,simultaneous_pose,110.5,6.5,117.0
1.287,simultaneous_pose,84.5,0.0,84.5
1.289,simultaneous_pose,97.5,0.0,97.5
1.292,simultaneous_pose,110.5,0.0,110.5
1.295,simultaneous_pose,123.5,0.0,123.5
1.297,simultaneous_pose,117.0,0.0,117.0
1.3,simultaneous_pose,84.5,6.5,91.0
1.302,simultaneous_pose,97.5,0.0,97.5
1.305,simultaneous_pose,104.0,6.5,110.5
1.308,simultaneous_pose,97.5,6.5,104.0
1.31,simultaneous_pose,91.0,0.0,91.0
1.313,simultaneous_pose,91.0,0.0,91.0
1.315,simultaneous_pose,110.5,0.0,110.5
1.318,simultaneous_pose,110.5,6.5,117.0
1.321,simultaneous_pose,97.5,0.0,97.5
1.323,simultaneous_pose,123.5,6.5,130.0
1.326,simultaneous_pose,117.0,0.0,117.0
1.328,simultaneous_pose,97.5,0.0,97.5
1.331,simultaneous_pose,91.0,0.0,91.0
1.334,simultaneous_pose,117.0,0.0,117.0
1.336,simultaneous_pose,110.5,6.5,117.0
1.339,simultaneous_pose,123.5,0.0,123.5
1.342,simultaneous_pose,110.5,0.0,110.5
1.344,simultaneous_pose,110.5,0.0,110.5
1.347,simultaneous_pose,123.5,6.5,130.0
1.35,simultaneous_pose,136.5,0.0,136.5
1.352,simultaneous_pose,130.0,0.0,130.0
1.355,simultaneous_pose,123.5,6.5,130.0
1.358,simultaneous_pose,110.5,0.0,110.5
1.36,simultaneous_pose,110.5,0.0,110.5
1.363,simultaneous_pose,117.0,0.0,117.0
1.365,simultaneous_pose,117.0,0.0,117.0
1.368,simultaneous_pose,130.0,6.5,136.5
1.371,simultaneous_pose,130.0,0.0,130.0
1.374,simultaneous_pose,156.0,0.0,156.0
1.376,simultaneous_pose,130.0,0.0,130.0
1.379,simultaneous_pose,130.0,0.0,130.0
1.382,simultaneous_pose,136.5,0.0,136.5
1.384,simultaneous_pose,130.0,0.0,130.0
1.387,simultaneous_pose,130.0,0.0,130.0
1.39,simultaneous_pose,117.0,0.0,117.0
1.392,simultaneous_pose,143.0,0.0,143.0
1.395,simultaneous_pose,136.5,0.0,136.5
1.398,simultaneous_pose,156.0,0.0,156.0
1.4,simultaneous_pose,143.0,6.5,149.5
1.403,simultaneous_pose,156.0,6.5,162.5
1.405,simultaneous_pose,143.0,0.0,143.0
1.408,simultaneous_pose,130.0,0.0,130.0
1.411,simultaneous_pose,143.0,6.5,149.5
1.413,simultaneous_pose,143.0,0.0,143.0
1.416,simultaneous_pose,149.5,6.5,156.0
1.418,simultaneous_pose,169.0,6.5,175.5
1.421,simultaneous_pose,143.0,6.5,149.5
1.424,simultaneous_pose,130.0,6.5,136.5
1.426,simultaneous_pose,123.5,0.0,123.5
1.429,simultaneous_pose,104.0,0.0,104.0
1.432,simultaneous_pose,136.5,0.0,136.5
1.434,simultaneous_pose,149.5,0.0,149.5
1.437,simultaneous_pose,117.0,0.0,117.0
1.44,simultaneous_pose,143.0,0.0,143.0
1.442,simultaneous_pose,123.5,0.0,123.5
1.445,simultaneous_pose,156.0,0.0,156.0
1.447,simultaneous_pose,143.0,0.0,143.0
1.45,simultaneous_pose,123.5,0.0,123.5
1.453,simultaneous_pose,130.0,0.0,130.0
1.455,simultaneous_pose,136.5,0.0,136.5
1.458,simultaneous_pose,143.0,0.0,143.0
1.461,simultaneous_pose,156.0,0.0,156.0
1.463,simultaneous_pose,123.5,0.0,123.5
1.466,simultaneous_pose,130.0,0.0,130.0
1.468,simultaneous_pose,143.0,0.0,143.0
1.471,simultaneous_pose,123.5,0.0,123.5
1.474,simultaneous_pose,143.0,0.0,143.0
1.476,simultaneous_pose,123.5,0.0,123.5
1.479,simultaneous_pose,123.5,0.0,123.5
1.481,simultaneous_pose,123.5,0.0,123.5
1.484,simultaneous_pose,123.5,0.0,123.5
1.487,simultaneous_pose,143.0,0.0,143.0
1.489,simultaneous_pose,130.0,0.0,130.0
