elapsed_s,phase,arms_ma,head_ma,total_ma
0.471,simultaneous_pose,260.0,6.5,266.5
0.474,simultaneous_pose,266.5,6.5,273.0
0.477,simultaneous_pose,266.5,0.0,266.5
0.479,simultaneous_pose,247.0,6.5,253.5
0.482,simultaneous_pose,260.0,0.0,260.0
0.484,simultaneous_pose,253.5,0.0,253.5
0.487,simultaneous_pose,273.0,13.0,286.0
0.489,simultaneous_pose,299.0,6.5,305.5
0.492,simultaneous_pose,240.5,0.0,240.5
0.495,simultaneous_pose,292.5,6.5,299.0
0.497,simultaneous_pose,273.0,0.0,273.0
0.5,simultaneous_pose,260.0,6.5,266.5
0.502,simultaneous_pose,266.5,0.0,266.5
0.505,simultaneous_pose,292.5,0.0,292.5
0.508,simultaneous_pose,286.0,0.0,286.0
0.51,simultaneous_pose,286.0,0.0,286.0
0.513,simultaneous_pose,292.5,6.5,299.0
0.515,simultaneous_pose,253.5,6.5,260.0
0.518,simultaneous_pose,266.5,0.0,266.5
0.521,simultaneous_pose,273.0,0.0,273.0
0.523,simultaneous_pose,279.5,0.0,279.5
0.526,simultaneous_pose,273.0,6.5,279.5
0.528,simultaneous_pose,260.0,0.0,260.0
0.531,simultaneous_pose,266.5,6.5,273.0
0.533,simultaneous_pose,234.0,0.0,234.0
0.536,simultaneous_pose,273.0,0.0,273.0
0.538,simultaneous_pose,279.5,0.0,279.5
0.541,simultaneous_pose,312.0,6.5,318.5
0.544,simultaneous_pose,240.5,0.0,240.5
0.547,simultaneous_pose,273.0,6.5,279.5
0.549,simultaneous_pose,273.0,6.5,279.5
0.552,simultaneous_pose,286.0,6.5,292.5
0.555,simultaneous_pose,273.0,0.0,273.0
0.557,simultaneous_pose,279.5,6.5,286.0
0.56,simultaneous_pose,273.0,0.0,273.0
0.562,simultaneous_pose,299.0,0.0,299.0
0.565,simultaneous_pose,299.0,0.0,299.0
0.567,simultaneous_pose,253.5,13.0,266.5
0.57,simultaneous_pose,260.0,0.0,260.0
0.573,simultaneous_pose,273.0,6.5,279.5
0.575,simultaneous_pose,292.5,0.0,292.5
0.578,simultaneous_pose,286.0,6.5,292.5
0.58,simultaneous_pose,286.0,0.0,286.0
0.583,simultaneous_pose,279.5,6.5,286.0
0.586,simultaneous_pose,286.0,0.0,286.0
0.588,simultaneous_pose,292.5,0.0,292.5
0.591,simultaneous_pose,312.0,0.0,312.0
0.594,simultaneous_pose,273.0,0.0,273.0
0.596,simultaneous_pose,318.5,0.0,318.5
0.599,simultaneous_pose,305.5,0.0,305.5
0.601,simultaneous_pose,292.5,6.5,299.0
0.604,simultaneous_pose,260.0,0.0,260.0
0.607,simultaneous_pose,305.5,0.0,305.5
0.609,simultaneous_pose,260.0,6.5,266.5
0.612,simultaneous_pose,286.0,0.0,286.0
0.614,simultaneous_pose,273.0,6.5,279.5
0.617,simultaneous_pose,292.5,6.5,299.0
0.62,simultaneous_pose,292.5,6.5,299.0
0.622,simultaneous_pose,305.5,0.0,305.5
0.625,simultaneous_pose,286.0,0.0,286.0
0.627,simultaneous_pose,247.0,0.0,247.0
0.63,simultaneous_pose,253.5,0.0,253.5
0.632,simultaneous_pose,260.0,6.5,266.5
0.635,simultaneous_pose,266.5,0.0,266.5
0.638,simultaneous_pose,312.0,6.5,318.5
0.64,simultaneous_pose,240.5,0.0,240.5
0.643,simultaneous_pose,253.5,6.5,260.0
0.645,simultaneous_pose,240.5,0.0,240.5
0.648,simultaneous_pose,253.5,0.0,253.5
0.651,simultaneous_pose,286.0,6.5,292.5
0.653,simultaneous_pose,253.5,6.5,260.0
0.656,simultaneous_pose,260.0,0.0,260.0
0.658,simultaneous_pose,260.0,6.5,266.5
0.661,simultaneous_pose,273.0,0.0,273.0
0.663,simultaneous_pose,260.0,6.5,266.5
0.666,simultaneous_pose,253.5,0.0,253.5
0.669,simultaneous_pose,260.0,6.5,266.5
0.671,simultaneous_pose,266.5,6.5,273.0
0.674,simultaneous_pose,279.5,0.0,279.5
0.677,simultaneous_pose,286.0,0.0,286.0
0.679,simultaneous_pose,299.0,6.5,305.5
0.682,simultaneous_pose,305.5,0.0,305.5
0.684,simultaneous_pose,279.5,0.0,279.5
0.687,simultaneous_pose,286.0,0.0,286.0
0.689,simultaneous_pose,260.0,0.0,260.0
0.692,simultaneous_pose,279.5,6.5,286.0
0.695,simultaneous_pose,253.5,0.0,253.5
0.697,simultaneous_pose,260.0,0.0,260.0
0.7,simultaneous_pose,292.5,0.0,292.5
0.702,simultaneous_pose,273.0,6.5,279.5
0.705,simultaneous_pose,279.5,6.5,286.0
0.708,simultaneous_pose,247.0,0.0,247.0
0.71,simultaneous_pose,266.5,0.0,266.5
0.713,simultaneous_pose,273.0,0.0,273.0
0.715,simultaneous_pose,286.0,0.0,286.0
0.718,simultaneous_pose,279.5,6.5,286.0
0.72,simultaneous_pose,312.0,0.0,312.0
0.723,simultaneous_pose,247.0,0.0,247.0
0.726,simultaneous_pose,273.0,0.0,273.0
0.728,simultaneous_pose,266.5,0.0,266.5
0.731,simultaneous_pose,286.0,0.0,286.0
0.734,simultaneous_pose,292.5,0.0,292.5
0.736,simultaneous_pose,299.0,0.0,299.0
0.739,simultaneous_pose,279.5,6.5,286.0
0.741,simultaneous_pose,273.0,0.0,273.0
0.744,simultaneous_pose,292.5,0.0,292.5
0.746,simultaneous_pose,273.0,6.5,279.5
0.749,simultaneous_pose,253.5,0.0,253.5
0.752,simultaneous_pose,299.0,6.5,305.5
0.754,simultaneous_pose,305.5,0.0,305.5
0.757,simultaneous_pose,292.5,0.0,292.5
0.759,simultaneous_pose,305.5,0.0,305.5
0.762,simultaneous_pose,344.5,6.5,351.0
0.765,simultaneous_pose,299.0,6.5,305.5
0.767,simultaneous_pose,260.0,6.5,266.5
0.77,simultaneous_pose,292.5,0.0,292.5
0.772,simultaneous_pose,292.5,6.5,299.0
0.775,simultaneous_pose,305.5,0.0,305.5
0.777,simultaneous_pose,305.5,0.0,305.5
0.78,simultaneous_pose,299.0,6.5,305.5
0.783,simultaneous_pose,344.5,0.0,344.5
0.785,simultaneous_pose,299.0,6.5,305.5
0.788,simultaneous_pose,260.0,13.0,273.0
0.791,simultaneous_pose,260.0,13.0,273.0
0.793,simultaneous_pose,312.0,0.0,312.0
0.796,simultaneous_pose,273.0,0.0,273.0
0.798,simultaneous_pose,292.5,6.5,299.0
0.801,simultaneous_pose,331.5,0.0,331.5
0.804,simultaneous_pose,292.5,0.0,292.5
0.806,simultaneous_pose,299.0,0.0,299.0
0.809,simultaneous_pose,305.5,6.5,312.0
0.811,simultaneous_pose,273.0,0.0,273.0
0.814,simultaneous_pose,325.0,0.0,325.0
0.816,simultaneous_pose,279.5,0.0,279.5
0.819,simultaneous_pose,292.5,0.0,292.5
0.822,simultaneous_pose,292.5,0.0,292.5
0.824,simultaneous_pose,318.5,0.0,318.5
0.827,simultaneous_pose,325.0,0.0,325.0
0.829,simultaneous_pose,299.0,0.0,299.0
0.832,simultaneous_pose,318.5,0.0,318.5
0.835,simultaneous_pose,318.5,0.0,318.5
0.837,simultaneous_pose,305.5,6.5,312.0
0.84,simultaneous_pose,299.0,0.0,299.0
0.842,simultaneous_pose,312.0,6.5,318.5
0.845,simultaneous_pose,292.5,0.0,292.5
0.848,simultaneous_pose,305.5,6.5,312.0
0.85,simultaneous_pose,338.0,0.0,338.0
0.853,simultaneous_pose,318.5,6.5,325.0
0.855,simultaneous_pose,273.0,0.0,273.0
0.858,simultaneous_pose,286.0,6.5,292.5
0.86,simultaneous_pose,318.5,0.0,318.5
0.863,simultaneous_pose,305.5,0.0,305.5
0.866,simultaneous_pose,318.5,0.0,318.5
0.868,simultaneous_pose,286.0,0.0,286.0
0.871,simultaneous_pose,279.5,6.5,286.0
0.874,simultaneous_pose,325.0,0.0,325.0
0.876,simultaneous_pose,305.5,0.0,305.5
0.879,simultaneous_pose,318.5,0.0,318.5
0.881,simultaneous_pose,331.5,0.0,331.5
0.884,simultaneous_pose,299.0,6.5,305.5
0.886,simultaneous_pose,292.5,0.0,292.5
0.889,simultaneous_pose,292.5,6.5,299.0
0.892,simultaneous_pose,299.0,0.0,299.0
0.894,simultaneous_pose,292.5,0.0,292.5
0.897,simultaneous_pose,299.0,0.0,299.0
0.899,simultaneous_pose,305.5,6.5,312.0
0.902,simultaneous_pose,292.5,0.0,292.5
0.905,simultaneous_pose,331.5,6.5,338.0
0.907,simultaneous_pose,279.5,6.5,286.0
0.91,simultaneous_pose,331.5,6.5,338.0
0.912,simultaneous_pose,351.0,0.0,351.0
0.915,simultaneous_pose,305.5,6.5,312.0
0.918,simultaneous_pose,292.5,0.0,292.5
0.921,simultaneous_pose,331.5,6.5,338.0
0.923,simultaneous_pose,292.5,0.0,292.5
0.926,simultaneous_pose,305.5,0.0,305.5
0.928,simultaneous_pose,312.0,0.0,312.0
0.931,simultaneous_pose,331.5,0.0,331.5
0.933,simultaneous_pose,299.0,0.0,299.0
0.936,simultaneous_pose,318.5,0.0,318.5
0.939,simultaneous_pose,286.0,13.0,299.0
0.941,simultaneous_pose,344.5,6.5,351.0
0.944,simultaneous_pose,292.5,13.0,305.5
0.946,simultaneous_pose,331.5,19.5,351.0
0.949,simultaneous_pose,331.5,0.0,331.5
0.952,simultaneous_pose,312.0,0.0,312.0
0.954,simultaneous_pose,312.0,0.0,312.0
0.957,simultaneous_pose,299.0,0.0,299.0
0.959,simultaneous_pose,299.0,6.5,305.5
0.962,simultaneous_pose,292.5,0.0,292.5
0.964,simultaneous_pose,299.0,0.0,299.0
0.967,simultaneous_pose,279.5,6.5,286.0
0.97,simultaneous_pose,305.5,0.0,305.5
0.972,simultaneous_pose,279.5,13.0,292.5
0.975,simultaneous_pose,299.0,0.0,299.0
0.978,simultaneous_pose,331.5,6.5,338.0
0.98,simultaneous_pose,292.5,0.0,292.5
0.983,simultaneous_pose,305.5,0.0,305.5
0.985,simultaneous_pose,305.5,6.5,312.0
0.988,simultaneous_pose,325.0,0.0,325.0
0.99,simultaneous_pose,305.5,0.0,305.5
0.993,simultaneous_pose,312.0,0.0,312.0
0.996,simultaneous_pose,318.5,6.5,325.0
0.998,simultaneous_pose,299.0,0.0,299.0
1.001,simultaneous_pose,299.0,6.5,305.5
1.004,simultaneous_pose,325.0,13.0,338.0
1.006,simultaneous_pose,273.0,6.5,279.5
1.009,simultaneous_pose,338.0,0.0,338.0
1.011,simultaneous_pose,338.0,0.0,338.0
1.014,simultaneous_pose,305.5,0.0,305.5
1.016,simultaneous_pose,364.0,0.0,364.0
1.019,simultaneous_pose,312.0,6.5,318.5
1.022,simultaneous_pose,312.0,0.0,312.0
1.024,simultaneous_pose,318.5,0.0,318.5
1.027,simultaneous_pose,299.0,0.0,299.0
1.029,simultaneous_pose,318.5,6.5,325.0
1.032,simultaneous_pose,312.0,6.5,318.5
1.035,simultaneous_pose,344.5,6.5,351.0
1.037,simultaneous_pose,338.0,13.0,351.0
1.04,simultaneous_pose,279.5,6.5,286.0
1.042,simultaneous_pose,305.5,6.5,312.0
1.045,simultaneous_pose,286.0,0.0,286.0
1.047,simultaneous_pose,292.5,13.0,305.5
1.05,simultaneous_pose,279.5,6.5,286.0
1.053,simultaneous_pose,292.5,6.5,299.0
1.055,simultaneous_pose,299.0,0.0,299.0
1.058,simultaneous_pose,253.5,0.0,253.5
1.06,simultaneous_pose,292.5,0.0,292.5
1.063,simultaneous_pose,273.0,0.0,273.0
1.066,simultaneous_pose,279.5,0.0,279.5
1.068,simultaneous_pose,279.5,0.0,279.5
1.071,simultaneous_pose,299.0,0.0,299.0
1.073,simultaneous_pose,299.0,0.0,299.0
1.076,simultaneous_pose,338.0,0.0,338.0
1.078,simultaneous_pose,312.0,6.5,318.5
1.081,simultaneous_pose,318.5,0.0,318.5
1.084,simultaneous_pose,292.5,6.5,299.0
1.086,simultaneous_pose,312.0,0.0,312.0
1.089,simultaneous_pose,286.0,6.5,292.5
1.091,simultaneous_pose,286.0,6.5,292.5
1.094,simultaneous_pose,318.5,0.0,318.5
1.097,simultaneous_pose,325.0,0.0,325.0
1.099,simultaneous_pose,312.0,6.5,318.5
1.102,simultaneous_pose,344.5,0.0,344.5
1.104,simultaneous_pose,331.5,0.0,331.5
1.107,simultaneous_pose,312.0,0.0,312.0
1.11,simultaneous_pose,292.5,0.0,292.5
1.112,simultaneous_pose,357.5,6.5,364.0
1.115,simultaneous_pose,312.0,6.5,318.5
1.117,simultaneous_pose,318.5,0.0,318.5
1.12,simultaneous_pose,299.0,0.0,299.0
1.122,simultaneous_pose,318.5,6.5,325.0
1.125,simultaneous_pose,305.5,0.0,305.5
1.128,simultaneous_pose,331.5,0.0,331.5
1.13,simultaneous_pose,305.5,6.5,312.0
1.133,simultaneous_pose,331.5,0.0,331.5
1.135,simultaneous_pose,305.5,6.5,312.0
1.138,simultaneous_pose,318.5,0.0,318.5
1.14,simultaneous_pose,312.0,0.0,312.0
1.143,simultaneous_pose,299.0,0.0,299.0
1.146,simultaneous_pose,312.0,0.0,312.0
1.148,simultaneous_pose,292.5,13.0,305.5
1.151,simultaneous_pose,299.0,0.0,299.0
1.154,simultaneous_pose,312.0,0.0,312.0
1.156,simultaneous_pose,325.0,0.0,325.0
1.159,simultaneous_pose,286.0,0.0,286.0
1.161,simultaneous_pose,292.5,6.5,299.0
1.164,simultaneous_pose,331.5,6.5,338.0
1.167,simultaneous_pose,318.5,0.0,318.5
1.169,simultaneous_pose,305.5,0.0,305.5
1.172,simultaneous_pose,312.0,0.0,312.0
1.174,simultaneous_pose,266.5,0.0,266.5
1.177,simultaneous_pose,279.5,0.0,279.5
1.179,simultaneous_pose,273.0,6.5,279.5
1.182,simultaneous_pose,240.5,6.5,247.0
1.185,simultaneous_pose,208.0,0.0,208.0
1.187,simultaneous_pose,201.5,6.5,208.0
1.19,simultaneous_pose,182.0,6.5,188.5
1.193,simultaneous_pose,182.0,0.0,182.0
1.195,simultaneous_pose,182.0,0.0,182.0
1.198,simultaneous_pose,169.0,0.0,169.0
1.201,simultaneous_pose,156.0,0.0,156.0
1.203,simultaneous_pose,162.5,6.5,169.0
1.206,simultaneous_pose,149.5,0.0,149.5
1.208,simultaneous_pose,156.0,6.5,162.5
1.211,simultaneous_pose,143.0,0.0,143.0
1.214,simultaneous_pose,136.5,6.5,143.0
1.216,simultaneous_pose,149.5,0.0,149.5
1.219,simultaneous_pose,130.0,6.5,136.5
1.221,simultaneous_pose,117.0,0.0,117.0
1.224,simultaneous_pose,130.0,0.0,130.0
1.227,simultaneous_pose,130.0,13.0,143.0
1.229,simultaneous_pose,130.0,0.0,130.0
1.232,simultaneous_pose,117.0,0.0,117.0
1.234,simultaneous_pose,104.0,0.0,104.0
1.237,simultaneous_pose,117.0,0.0,117.0
1.239,simultaneous_pose,91.0,0.0,91.0
1.242,simultaneous_pose,117.0,0.0,117.0
1.245,simultaneous_pose,130.0,0.0,130.0
1.247,simultaneous_pose,123.5,6.5,130.0
1.25,simultaneous_pose,78.0,6.5,84.5
1.252,simultaneous_pose,97.5,6.5,104.0
1.255,simultaneous_pose,91.0,0.0,91.0
1.258,simultaneous_pose,110.5,0.0,110.5
1.26,simultaneous_pose,110.5,0.0,110.5
1.263,simultaneous_pose,84.5,13.0,97.5
1.265,simultaneous_pose,104.0,6.5,110.5
1.268,simultaneous_pose,110.5,6.5,117.0
1.27,simultaneous_pose,104.0,0.0,104.0
1.273,simultaneous_pose,97.5,0.0,97.5
1.275,simultaneous_pose,104.0,0.0,104.0
1.278,simultaneous_pose,110.5,0.0,110.5
1.281,simultaneous_pose,110.5,6.5,117.0
1.283,simultaneous_pose,104.0,6.5,110.5
1.286,simultaneous_pose,104.0,0.0,104.0
1.288,simultaneous_pose,97.5,0.0,97.5
1.291,simultaneous_pose,104.0,0.0,104.0
1.294,simultaneous_pose,84.5,6.5,91.0
1.296,simultaneous_pose,110.5,0.0,110.5
1.299,simultaneous_pose,104.0,0.0,104.0
1.302,simultaneous_pose,104.0,0.0,104.0
1.304,simultaneous_pose,97.5,6.5,104.0
1.307,simultaneous_pose,104.0,6.5,110.5
1.309,simultaneous_pose,97.5,6.5,104.0
1.312,simultaneous_pose,104.0,0.0,104.0
1.314,simultaneous_pose,91.0,6.5,97.5
1.317,simultaneous_pose,117.0,0.0,117.0
1.32,simultaneous_pose,97.5,0.0,97.5
1.322,simultaneous_pose,117.0,0.0,117.0
1.325,simultaneous_pose,84.5,0.0,84.5
1.328,simultaneous_pose,117.0,0.0,117.0
1.33,simultaneous_pose,84.5,0.0,84.5
1.333,simultaneous_pose,84.5,0.0,84.5
1.335,simultaneous_pose,91.0,6.5,97.5
1.338,simultaneous_pose,104.0,6.5,110.5
1.341,simultaneous_pose,104.0,6.5,110.5
1.343,simultaneous_pose,91.0,6.5,97.5
1.346,simultaneous_pose,97.5,6.5,104.0
1.348,simultaneous_pose,104.0,6.5,110.5
1.351,simultaneous_pose,123.5,0.0,123.5
1.353,simultaneous_pose,130.0,6.5,136.5
1.356,simultaneous_pose,136.5,0.0,136.5
1.359,simultaneous_pose,136.5,0.0,136.5
1.361,simultaneous_pose,130.0,0.0,130.0
1.364,simultaneous_pose,149.5,6.5,156.0
1.366,simultaneous_pose,143.0,6.5,149.5
1.369,simultaneous_pose,143.0,0.0,143.0
1.371,simultaneous_pose,136.5,0.0,136.5
1.374,simultaneous_pose,143.0,6.5,149.5
1.377,simultaneous_pose,175.5,0.0,175.5
1.379,simultaneous_pose,143.0,6.5,149.5
1.382,simultaneous_pose,136.5,0.0,136.5
1.385,simultaneous_pose,169.0,6.5,175.5
1.388,simultaneous_pose,143.0,6.5,149.5
1.39,simultaneous_pose,143.0,6.5,149.5
1.393,simultaneous_pose,123.5,13.0,136.5
1.395,simultaneous_pose,130.0,6.5,136.5
1.398,simultaneous_pose,162.5,6.5,169.0
1.4,simultaneous_pose,156.0,0.0,156.0
1.403,simultaneous_pose,123.5,6.5,130.0
1.406,simultaneous_pose,162.5,0.0,162.5
1.408,simultaneous_pose,149.5,6.5,156.0
1.411,simultaneous_pose,156.0,0.0,156.0
1.413,simultaneous_pose,162.5,0.0,162.5
1.416,simultaneous_pose,117.0,0.0,117.0
1.419,simultaneous_pose,130.0,13.0,143.0
1.421,simultaneous_pose,143.0,0.0,143.0
1.424,simultaneous_pose,162.5,6.5,169.0
1.426,simultaneous_pose,130.0,0.0,130.0
1.429,simultaneous_pose,136.5,0.0,136.5
1.431,simultaneous_pose,149.5,0.0,149.5
1.434,simultaneous_pose,149.5,6.5,156.0
1.437,simultaneous_pose,156.0,0.0,156.0
1.439,simultaneous_pose,130.0,13.0,143.0
1.442,simultaneous_pose,143.0,6.5,149.5
1.444,simultaneous_pose,169.0,6.5,175.5
1.447,simultaneous_pose,136.5,0.0,136.5
1.45,simultaneous_pose,149.5,6.5,156.0
1.452,simultaneous_pose,130.0,0.0,130.0
