elapsed_s,phase,arms_ma,head_ma,total_ma
0.158,simultaneous_pose,234.0,0.0,234.0
0.161,simultaneous_pose,221.0,0.0,221.0
0.164,simultaneous_pose,221.0,0.0,221.0
0.167,simultaneous_pose,240.5,6.5,247.0
0.169,simultaneous_pose,221.0,0.0,221.0
0.172,simultaneous_pose,247.0,6.5,253.5
0.175,simultaneous_pose,221.0,6.5,227.5
0.178,simultaneous_pose,240.5,6.5,247.0
0.181,simultaneous_pose,279.5,0.0,279.5
0.183,simultaneous_pose,234.0,0.0,234.0
0.186,simultaneous_pose,260.0,0.0,260.0
0.189,simultaneous_pose,273.0,6.5,279.5
0.192,simultaneous_pose,260.0,6.5,266.5
0.195,simultaneous_pose,273.0,6.5,279.5
0.197,simultaneous_pose,260.0,6.5,266.5
0.2,simultaneous_pose,286.0,0.0,286.0
0.203,simultaneous_pose,266.5,6.5,273.0
0.206,simultaneous_pose,247.0,0.0,247.0
0.209,simultaneous_pose,247.0,0.0,247.0
0.211,simultaneous_pose,279.5,6.5,286.0
0.214,simultaneous_pose,312.0,0.0,312.0
0.217,simultaneous_pose,292.5,0.0,292.5
0.22,simultaneous_pose,305.5,0.0,305.5
0.222,simultaneous_pose,286.0,0.0,286.0
0.225,simultaneous_pose,299.0,6.5,305.5
0.228,simultaneous_pose,286.0,0.0,286.0
0.231,simultaneous_pose,305.5,0.0,305.5
0.233,simultaneous_pose,312.0,6.5,318.5
0.236,simultaneous_pose,292.5,0.0,292.5
0.239,simultaneous_pose,312.0,0.0,312.0
0.242,simultaneous_pose,305.5,0.0,305.5
0.244,simultaneous_pose,292.5,0.0,292.5
0.247,simultaneous_pose,325.0,0.0,325.0
0.25,simultaneous_pose,305.5,6.5,312.0
0.253,simultaneous_pose,318.5,0.0,318.5
0.255,simultaneous_pose,357.5,6.5,364.0
0.258,simultaneous_pose,318.5,0.0,318.5
0.261,simultaneous_pose,338.0,0.0,338.0
0.264,simultaneous_pose,344.5,0.0,344.5
0.266,simultaneous_pose,364.0,6.5,370.5
0.269,simultaneous_pose,364.0,0.0,364.0
0.272,simultaneous_pose,338.0,0.0,338.0
0.275,simultaneous_pose,338.0,0.0,338.0
0.277,simultaneous_pose,344.5,0.0,344.5
0.28,simultaneous_pose,318.5,0.0,318.5
0.283,simultaneous_pose,344.5,0.0,344.5
0.286,simultaneous_pose,338.0,0.0,338.0
0.288,simultaneous_pose,331.5,0.0,331.5
0.291,simultaneous_pose,325.0,6.5,331.5
0.294,simultaneous_pose,344.5,6.5,351.0
0.296,simultaneous_pose,344.5,6.5,351.0
0.299,simultaneous_pose,370.5,0.0,370.5
0.302,simultaneous_pose,351.0,0.0,351.0
0.304,simultaneous_pose,344.5,6.5,351.0
0.307,simultaneous_pose,351.0,6.5,357.5
0.31,simultaneous_pose,370.5,0.0,370.5
0.312,simultaneous_pose,403.0,0.0,403.0
0.315,simultaneous_pose,383.5,6.5,390.0
0.318,simultaneous_pose,364.0,6.5,370.5
0.32,simultaneous_pose,370.5,6.5,377.0
0.323,simultaneous_pose,377.0,0.0,377.0
0.326,simultaneous_pose,416.0,0.0,416.0
0.328,simultaneous_pose,364.0,6.5,370.5
0.331,simultaneous_pose,364.0,0.0,364.0
0.334,simultaneous_pose,390.0,6.5,396.5
0.336,simultaneous_pose,390.0,0.0,390.0
0.339,simultaneous_pose,357.5,6.5,364.0
0.342,simultaneous_pose,364.0,0.0,364.0
0.345,simultaneous_pose,416.0,6.5,422.5
0.347,simultaneous_pose,370.5,0.0,370.5
0.35,simultaneous_pose,403.0,6.5,409.5
0.353,simultaneous_pose,377.0,6.5,383.5
0.355,simultaneous_pose,383.5,0.0,383.5
0.358,simultaneous_pose,390.0,0.0,390.0
0.361,simultaneous_pose,370.5,6.5,377.0
0.363,simultaneous_pose,325.0,6.5,331.5
0.366,simultaneous_pose,344.5,6.5,351.0
0.369,simultaneous_pose,396.5,0.0,396.5
0.371,simultaneous_pose,357.5,0.0,357.5
0.374,simultaneous_pose,383.5,0.0,383.5
0.377,simultaneous_pose,416.0,0.0,416.0
0.379,simultaneous_pose,351.0,0.0,351.0
0.382,simultaneous_pose,351.0,0.0,351.0
0.385,simultaneous_pose,318.5,6.5,325.0
0.387,simultaneous_pose,344.5,6.5,351.0
0.39,simultaneous_pose,357.5,0.0,357.5
0.393,simultaneous_pose,305.5,0.0,305.5
0.395,simultaneous_pose,338.0,6.5,344.5
0.398,simultaneous_pose,331.5,6.5,338.0
0.401,simultaneous_pose,305.5,6.5,312.0
0.403,simultaneous_pose,318.5,0.0,318.5
0.406,simultaneous_pose,312.0,0.0,312.0
0.409,simultaneous_pose,318.5,6.5,325.0
0.411,simultaneous_pose,299.0,0.0,299.0
0.414,simultaneous_pose,312.0,6.5,318.5
0.417,simultaneous_pose,299.0,6.5,305.5
0.419,simultaneous_pose,286.0,0.0,286.0
0.422,simultaneous_pose,305.5,0.0,305.5
0.425,simultaneous_pose,292.5,6.5,299.0
0.427,simultaneous_pose,260.0,0.0,260.0
0.43,simultaneous_pose,286.0,0.0,286.0
0.432,simultaneous_pose,292.5,0.0,292.5
0.435,simultaneous_pose,273.0,0.0,273.0
0.438,simultaneous_pose,273.0,0.0,273.0
0.44,simultaneous_pose,266.5,0.0,266.5
0.443,simultaneous_pose,292.5,0.0,292.5
0.445,simultaneous_pose,279.5,0.0,279.5
0.448,simultaneous_pose,247.0,0.0,247.0
0.451,simultaneous_pose,292.5,0.0,292.5
0.453,simultaneous_pose,266.5,0.0,266.5
0.456,simultaneous_pose,286.0,0.0,286.0
0.459,simultaneous_pose,292.5,0.0,292.5
0.461,simultaneous_pose,279.5,0.0,279.5
0.464,simultaneous_pose,279.5,0.0,279.5
0.467,simultaneous_pose,273.0,0.0,273.0
0.469,simultaneous_pose,266.5,6.5,273.0
0.472,simultaneous_pose,273.0,6.5,279.5
0.475,simultaneous_pose,279.5,6.5,286.0
0.477,simultaneous_pose,279.5,0.0,279.5
0.48,simultaneous_pose,266.5,6.5,273.0
0.482,simultaneous_pose,253.5,6.5,260.0
0.485,simultaneous_pose,266.5,0.0,266.5
0.487,simultaneous_pose,260.0,0.0,260.0
0.49,simultaneous_pose,312.0,0.0,312.0
0.493,simultaneous_pose,266.5,6.5,273.0
0.495,simultaneous_pose,260.0,0.0,260.0
0.498,simultaneous_pose,253.5,0.0,253.5
0.5,simultaneous_pose,279.5,0.0,279.5
0.503,simultaneous_pose,266.5,0.0,266.5
0.505,simultaneous_pose,273.0,6.5,279.5
0.508,simultaneous_pose,286.0,0.0,286.0
0.511,simultaneous_pose,273.0,6.5,279.5
0.513,simultaneous_pose,312.0,6.5,318.5
0.516,simultaneous_pose,273.0,6.5,279.5
0.518,simultaneous_pose,260.0,0.0,260.0
0.521,simultaneous_pose,273.0,0.0,273.0
0.524,simultaneous_pose,273.0,6.5,279.5
0.526,simultaneous_pose,279.5,6.5,286.0
0.529,simultaneous_pose,273.0,0.0,273.0
0.531,simultaneous_pose,253.5,0.0,253.5
0.534,simultaneous_pose,247.0,0.0,247.0
0.536,simultaneous_pose,260.0,0.0,260.0
0.539,simultaneous_pose,253.5,0.0,253.5
0.542,simultaneous_pose,286.0,6.5,292.5
0.544,simultaneous_pose,273.0,6.5,279.5
0.547,simultaneous_pose,279.5,0.0,279.5
0.549,simultaneous_pose,273.0,6.5,279.5
0.552,simultaneous_pose,273.0,0.0,273.0
0.555,simultaneous_pose,286.0,0.0,286.0
0.557,simultaneous_pose,279.5,6.5,286.0
0.56,simultaneous_pose,292.5,0.0,292.5
0.562,simultaneous_pose,273.0,6.5,279.5
0.565,simultaneous_pose,279.5,6.5,286.0
0.568,simultaneous_pose,260.0,0.0,260.0
0.57,simultaneous_pose,279.5,6.5,286.0
0.573,simultaneous_pose,266.5,6.5,273.0
0.575,simultaneous_pose,286.0,0.0,286.0
0.578,simultaneous_pose,299.0,0.0,299.0
0.581,simultaneous_pose,312.0,0.0,312.0
0.583,simultaneous_pose,292.5,0.0,292.5
0.586,simultaneous_pose,292.5,0.0,292.5
0.589,simultaneous_pose,266.5,0.0,266.5
0.591,simultaneous_pose,286.0,6.5,292.5
0.594,simultaneous_pose,247.0,0.0,247.0
0.596,simultaneous_pose,312.0,6.5,318.5
0.599,simultaneous_pose,305.5,0.0,305.5
0.602,simultaneous_pose,312.0,0.0,312.0
0.604,simultaneous_pose,273.0,0.0,273.0
0.607,simultaneous_pose,286.0,0.0,286.0
0.61,simultaneous_pose,260.0,0.0,260.0
0.612,simultaneous_pose,292.5,0.0,292.5
0.615,simultaneous_pose,305.5,0.0,305.5
0.618,simultaneous_pose,279.5,0.0,279.5
0.62,simultaneous_pose,286.0,0.0,286.0
0.623,simultaneous_pose,253.5,0.0,253.5
0.626,simultaneous_pose,260.0,6.5,266.5
0.628,simultaneous_pose,247.0,0.0,247.0
0.631,simultaneous_pose,240.5,0.0,240.5
0.634,simultaneous_pose,234.0,0.0,234.0
0.636,simultaneous_pose,247.0,6.5,253.5
0.639,simultaneous_pose,253.5,6.5,260.0
0.642,simultaneous_pose,260.0,6.5,266.5
0.644,simultaneous_pose,227.5,0.0,227.5
0.647,simultaneous_pose,247.0,0.0,247.0
0.649,simultaneous_pose,266.5,0.0,266.5
0.652,simultaneous_pose,240.5,0.0,240.5
0.655,simultaneous_pose,279.5,0.0,279.5
0.657,simultaneous_pose,240.5,0.0,240.5
0.66,simultaneous_pose,279.5,6.5,286.0
0.662,simultaneous_pose,247.0,0.0,247.0
0.665,simultaneous_pose,273.0,6.5,279.5
0.668,simultaneous_pose,260.0,0.0,260.0
0.67,simultaneous_pose,247.0,6.5,253.5
0.673,simultaneous_pose,253.5,0.0,253.5
0.675,simultaneous_pose,279.5,0.0,279.5
0.678,simultaneous_pose,286.0,6.5,292.5
0.681,simultaneous_pose,305.5,0.0,305.5
0.683,simultaneous_pose,260.0,0.0,260.0
0.686,simultaneous_pose,286.0,0.0,286.0
0.688,simultaneous_pose,260.0,0.0,260.0
0.691,simultaneous_pose,273.0,0.0,273.0
0.693,simultaneous_pose,299.0,6.5,305.5
0.696,simultaneous_pose,286.0,6.5,292.5
0.699,simultaneous_pose,279.5,6.5,286.0
0.701,simultaneous_pose,247.0,0.0,247.0
0.704,simultaneous_pose,260.0,0.0,260.0
0.706,simultaneous_pose,240.5,0.0,240.5
0.709,simultaneous_pose,286.0,6.5,292.5
0.712,simultaneous_pose,253.5,0.0,253.5
0.715,simultaneous_pose,286.0,0.0,286.0
0.717,simultaneous_pose,273.0,0.0,273.0
0.72,simultaneous_pose,273.0,6.5,279.5
0.723,simultaneous_pose,286.0,6.5,292.5
0.725,simultaneous_pose,266.5,0.0,266.5
0.728,simultaneous_pose,260.0,0.0,260.0
0.73,simultaneous_pose,299.0,0.0,299.0
0.733,simultaneous_pose,247.0,6.5,253.5
0.736,simultaneous_pose,273.0,0.0,273.0
0.739,simultaneous_pose,260.0,0.0,260.0
0.741,simultaneous_pose,292.5,6.5,299.0
0.744,simultaneous_pose,312.0,0.0,312.0
0.746,simultaneous_pose,299.0,0.0,299.0
0.749,simultaneous_pose,273.0,0.0,273.0
0.752,simultaneous_pose,325.0,6.5,331.5
0.754,simultaneous_pose,286.0,0.0,286.0
0.757,simultaneous_pose,279.5,0.0,279.5
0.76,simultaneous_pose,273.0,6.5,279.5
0.762,simultaneous_pose,331.5,0.0,331.5
0.765,simultaneous_pose,318.5,0.0,318.5
0.767,simultaneous_pose,292.5,0.0,292.5
0.77,simultaneous_pose,286.0,6.5,292.5
0.773,simultaneous_pose,305.5,6.5,312.0
0.775,simultaneous_pose,299.0,0.0,299.0
0.778,simultaneous_pose,286.0,0.0,286.0
0.78,simultaneous_pose,312.0,0.0,312.0
0.783,simultaneous_pose,312.0,0.0,312.0
0.786,simultaneous_pose,279.5,0.0,279.5
0.788,simultaneous_pose,299.0,6.5,305.5
0.791,simultaneous_pose,273.0,6.5,279.5
0.794,simultaneous_pose,286.0,0.0,286.0
0.796,simultaneous_pose,266.5,0.0,266.5
0.799,simultaneous_pose,305.5,6.5,312.0
0.802,simultaneous_pose,286.0,6.5,292.5
0.804,simultaneous_pose,299.0,6.5,305.5
0.807,simultaneous_pose,286.0,0.0,286.0
0.809,simultaneous_pose,299.0,6.5,305.5
0.812,simultaneous_pose,273.0,6.5,279.5
0.815,simultaneous_pose,286.0,6.5,292.5
0.817,simultaneous_pose,312.0,6.5,318.5
0.82,simultaneous_pose,325.0,0.0,325.0
0.822,simultaneous_pose,292.5,0.0,292.5
0.825,simultaneous_pose,312.0,0.0,312.0
0.828,simultaneous_pose,286.0,0.0,286.0
0.83,simultaneous_pose,312.0,6.5,318.5
0.833,simultaneous_pose,318.5,0.0,318.5
0.836,simultaneous_pose,286.0,0.0,286.0
0.838,simultaneous_pose,312.0,0.0,312.0
0.841,simultaneous_pose,279.5,6.5,286.0
0.843,simultaneous_pose,318.5,6.5,325.0
0.846,simultaneous_pose,312.0,0.0,312.0
0.849,simultaneous_pose,286.0,6.5,292.5
0.851,simultaneous_pose,279.5,6.5,286.0
0.854,simultaneous_pose,312.0,6.5,318.5
0.856,simultaneous_pose,286.0,6.5,292.5
0.859,simultaneous_pose,266.5,0.0,266.5
0.862,simultaneous_pose,305.5,6.5,312.0
0.864,simultaneous_pose,273.0,0.0,273.0
0.867,simultaneous_pose,318.5,0.0,318.5
0.869,simultaneous_pose,299.0,0.0,299.0
0.872,simultaneous_pose,318.5,0.0,318.5
0.874,simultaneous_pose,312.0,6.5,318.5
0.877,simultaneous_pose,266.5,0.0,266.5
0.88,simultaneous_pose,286.0,6.5,292.5
0.882,simultaneous_pose,286.0,0.0,286.0
0.885,simultaneous_pose,312.0,0.0,312.0
0.888,simultaneous_pose,325.0,0.0,325.0
0.89,simultaneous_pose,318.5,0.0,318.5
0.893,simultaneous_pose,286.0,0.0,286.0
0.895,simultaneous_pose,292.5,6.5,299.0
0.898,simultaneous_pose,286.0,13.0,299.0
0.9,simultaneous_pose,305.5,0.0,305.5
0.903,simultaneous_pose,273.0,6.5,279.5
0.906,simultaneous_pose,299.0,6.5,305.5
0.908,simultaneous_pose,325.0,0.0,325.0
0.911,simultaneous_pose,305.5,0.0,305.5
0.913,simultaneous_pose,292.5,6.5,299.0
0.916,simultaneous_pose,292.5,6.5,299.0
0.919,simultaneous_pose,286.0,0.0,286.0
0.921,simultaneous_pose,292.5,0.0,292.5
0.924,simultaneous_pose,292.5,6.5,299.0
0.926,simultaneous_pose,312.0,0.0,312.0
0.929,simultaneous_pose,312.0,0.0,312.0
0.932,simultaneous_pose,318.5,6.5,325.0
0.934,simultaneous_pose,312.0,6.5,318.5
0.937,simultaneous_pose,325.0,6.5,331.5
0.939,simultaneous_pose,292.5,0.0,292.5
0.942,simultaneous_pose,292.5,6.5,299.0
0.945,simultaneous_pose,273.0,0.0,273.0
0.947,simultaneous_pose,292.5,6.5,299.0
0.95,simultaneous_pose,292.5,0.0,292.5
0.952,simultaneous_pose,312.0,0.0,312.0
0.955,simultaneous_pose,292.5,0.0,292.5
0.958,simultaneous_pose,292.5,0.0,292.5
0.961,simultaneous_pose,247.0,0.0,247.0
0.963,simultaneous_pose,279.5,6.5,286.0
0.966,simultaneous_pose,273.0,0.0,273.0
0.968,simultaneous_pose,299.0,0.0,299.0
0.971,simultaneous_pose,279.5,0.0,279.5
0.973,simultaneous_pose,312.0,0.0,312.0
0.976,simultaneous_pose,286.0,0.0,286.0
0.979,simultaneous_pose,286.0,0.0,286.0
0.981,simultaneous_pose,260.0,6.5,266.5
0.984,simultaneous_pose,273.0,0.0,273.0
0.986,simultaneous_pose,292.5,0.0,292.5
0.989,simultaneous_pose,305.5,0.0,305.5
0.992,simultaneous_pose,318.5,6.5,325.0
0.994,simultaneous_pose,286.0,0.0,286.0
0.997,simultaneous_pose,305.5,0.0,305.5
0.999,simultaneous_pose,292.5,0.0,292.5
1.002,simultaneous_pose,305.5,6.5,312.0
1.004,simultaneous_pose,325.0,6.5,331.5
1.007,simultaneous_pose,318.5,0.0,318.5
1.01,simultaneous_pose,292.5,6.5,299.0
1.012,simultaneous_pose,325.0,0.0,325.0
1.015,simultaneous_pose,338.0,0.0,338.0
1.017,simultaneous_pose,344.5,6.5,351.0
1.02,simultaneous_pose,344.5,0.0,344.5
1.023,simultaneous_pose,338.0,0.0,338.0
1.025,simultaneous_pose,292.5,0.0,292.5
1.028,simultaneous_pose,292.5,0.0,292.5
1.031,simultaneous_pose,292.5,0.0,292.5
1.033,simultaneous_pose,299.0,0.0,299.0
1.036,simultaneous_pose,318.5,0.0,318.5
1.038,simultaneous_pose,305.5,0.0,305.5
1.041,simultaneous_pose,292.5,0.0,292.5
1.044,simultaneous_pose,273.0,0.0,273.0
1.046,simultaneous_pose,286.0,0.0,286.0
1.049,simultaneous_pose,247.0,0.0,247.0
1.051,simultaneous_pose,266.5,6.5,273.0
1.054,simultaneous_pose,260.0,6.5,266.5
1.056,simultaneous_pose,286.0,6.5,292.5
1.059,simultaneous_pose,273.0,0.0,273.0
1.062,simultaneous_pose,279.5,0.0,279.5
1.064,simultaneous_pose,240.5,6.5,247.0
1.067,simultaneous_pose,260.0,0.0,260.0
1.07,simultaneous_pose,266.5,6.5,273.0
1.072,simultaneous_pose,279.5,0.0,279.5
1.075,simultaneous_pose,292.5,0.0,292.5
1.077,simultaneous_pose,292.5,0.0,292.5
1.08,simultaneous_pose,292.5,0.0,292.5
1.083,simultaneous_pose,292.5,0.0,292.5
1.085,simultaneous_pose,299.0,0.0,299.0
1.088,simultaneous_pose,305.5,0.0,305.5
1.091,simultaneous_pose,305.5,0.0,305.5
1.093,simultaneous_pose,318.5,0.0,318.5
1.096,simultaneous_pose,292.5,6.5,299.0
1.099,simultaneous_pose,286.0,0.0,286.0
1.101,simultaneous_pose,312.0,0.0,312.0
1.104,simultaneous_pose,318.5,0.0,318.5
1.106,simultaneous_pose,325.0,0.0,325.0
1.109,simultaneous_pose,312.0,6.5,318.5
1.112,simultaneous_pose,299.0,0.0,299.0
1.114,simultaneous_pose,292.5,0.0,292.5
1.117,simultaneous_pose,292.5,6.5,299.0
1.12,simultaneous_pose,292.5,6.5,299.0
1.122,simultaneous_pose,286.0,0.0,286.0
1.125,simultaneous_pose,325.0,0.0,325.0
1.128,simultaneous_pose,292.5,0.0,292.5
1.13,simultaneous_pose,344.5,0.0,344.5
1.133,simultaneous_pose,305.5,6.5,312.0
1.136,simultaneous_pose,286.0,0.0,286.0
1.138,simultaneous_pose,305.5,0.0,305.5
1.141,simultaneous_pose,279.5,6.5,286.0
1.143,simultaneous_pose,312.0,6.5,318.5
1.146,simultaneous_pose,279.5,0.0,279.5
1.148,simultaneous_pose,286.0,0.0,286.0
1.151,simultaneous_pose,305.5,0.0,305.5
1.154,simultaneous_pose,312.0,0.0,312.0
1.156,simultaneous_pose,292.5,6.5,299.0
1.159,simultaneous_pose,273.0,0.0,273.0
1.162,simultaneous_pose,299.0,6.5,305.5
1.164,simultaneous_pose,312.0,6.5,318.5
1.167,simultaneous_pose,331.5,6.5,338.0
1.17,simultaneous_pose,279.5,0.0,279.5
1.172,simultaneous_pose,279.5,0.0,279.5
1.175,simultaneous_pose,266.5,6.5,273.0
1.177,simultaneous_pose,273.0,0.0,273.0
1.18,simultaneous_pose,273.0,0.0,273.0
1.183,simultaneous_pose,253.5,6.5,260.0
1.185,simultaneous_pose,227.5,6.5,234.0
1.188,simultaneous_pose,221.0,0.0,221.0
1.19,simultaneous_pose,182.0,0.0,182.0
1.193,simultaneous_pose,195.0,0.0,195.0
1.196,simultaneous_pose,182.0,0.0,182.0
1.198,simultaneous_pose,169.0,0.0,169.0
1.201,simultaneous_pose,182.0,6.5,188.5
1.203,simultaneous_pose,143.0,6.5,149.5
1.206,simultaneous_pose,162.5,0.0,162.5
1.209,simultaneous_pose,143.0,6.5,149.5
1.211,simultaneous_pose,149.5,0.0,149.5
1.214,simultaneous_pose,149.5,6.5,156.0
1.216,simultaneous_pose,123.5,6.5,130.0
1.219,simultaneous_pose,136.5,6.5,143.0
1.222,simultaneous_pose,123.5,0.0,123.5
1.224,simultaneous_pose,110.5,6.5,117.0
1.227,simultaneous_pose,117.0,0.0,117.0
1.229,simultaneous_pose,117.0,6.5,123.5
1.232,simultaneous_pose,117.0,0.0,117.0
1.235,simultaneous_pose,123.5,6.5,130.0
1.237,simultaneous_pose,123.5,6.5,130.0
1.24,simultaneous_pose,117.0,6.5,123.5
1.242,simultaneous_pose,104.0,0.0,104.0
1.245,simultaneous_pose,110.5,6.5,117.0
1.248,simultaneous_pose,104.0,0.0,104.0
1.25,simultaneous_pose,110.5,0.0,110.5
1.253,simultaneous_pose,117.0,6.5,123.5
1.256,simultaneous_pose,91.0,0.0,91.0
1.258,simultaneous_pose,104.0,0.0,104.0
1.261,simultaneous_pose,104.0,0.0,104.0
1.263,simultaneous_pose,91.0,0.0,91.0
1.266,simultaneous_pose,84.5,0.0,84.5
1.269,simultaneous_pose,97.5,6.5,104.0
1.271,simultaneous_pose,117.0,0.0,117.0
1.274,simultaneous_pose,104.0,0.0,104.0
1.276,simultaneous_pose,91.0,0.0,91.0
1.279,simultaneous_pose,91.0,6.5,97.5
1.282,simultaneous_pose,97.5,0.0,97.5
1.284,simultaneous_pose,78.0,0.0,78.0
1.287,simultaneous_pose,104.0,0.0,104.0
1.289,simultaneous_pose,91.0,6.5,97.5
1.292,simultaneous_pose,84.5,0.0,84.5
1.294,simultaneous_pose,104.0,0.0,104.0
1.297,simultaneous_pose,91.0,0.0,91.0
1.3,simultaneous_pose,97.5,0.0,97.5
1.302,simultaneous_pose,97.5,0.0,97.5
1.305,simultaneous_pose,104.0,0.0,104.0
1.307,simultaneous_pose,117.0,6.5,123.5
1.31,simultaneous_pose,91.0,0.0,91.0
1.313,simultaneous_pose,110.5,0.0,110.5
1.315,simultaneous_pose,104.0,0.0,104.0
1.318,simultaneous_pose,97.5,0.0,97.5
1.32,simultaneous_pose,78.0,0.0,78.0
1.323,simultaneous_pose,78.0,6.5,84.5
1.325,simultaneous_pose,97.5,0.0,97.5
1.328,simultaneous_pose,91.0,6.5,97.5
1.331,simultaneous_pose,97.5,0.0,97.5
1.333,simultaneous_pose,104.0,0.0,104.0
1.336,simultaneous_pose,97.5,0.0,97.5
1.338,simultaneous_pose,91.0,6.5,97.5
1.341,simultaneous_pose,84.5,0.0,84.5
1.344,simultaneous_pose,84.5,6.5,91.0
1.346,simultaneous_pose,71.5,0.0,71.5
1.349,simultaneous_pose,91.0,0.0,91.0
1.351,simultaneous_pose,97.5,0.0,97.5
1.354,simultaneous_pose,110.5,0.0,110.5
1.357,simultaneous_pose,130.0,0.0,130.0
1.359,simultaneous_pose,117.0,0.0,117.0
1.362,simultaneous_pose,110.5,0.0,110.5
1.365,simultaneous_pose,143.0,0.0,143.0
1.367,simultaneous_pose,136.5,0.0,136.5
1.37,simultaneous_pose,130.0,0.0,130.0
1.372,simultaneous_pose,162.5,0.0,162.5
1.375,simultaneous_pose,117.0,0.0,117.0
1.377,simultaneous_pose,130.0,0.0,130.0
1.38,simultaneous_pose,123.5,0.0,123.5
1.383,simultaneous_pose,123.5,0.0,123.5
1.385,simultaneous_pose,130.0,0.0,130.0
1.388,simultaneous_pose,130.0,0.0,130.0
1.39,simultaneous_pose,156.0,6.5,162.5
1.393,simultaneous_pose,117.0,0.0,117.0
1.396,simultaneous_pose,123.5,0.0,123.5
1.398,simultaneous_pose,143.0,0.0,143.0
1.401,simultaneous_pose,123.5,0.0,123.5
1.404,simultaneous_pose,123.5,0.0,123.5
1.406,simultaneous_pose,143.0,0.0,143.0
1.409,simultaneous_pose,117.0,0.0,117.0
1.411,simultaneous_pose,136.5,0.0,136.5
1.414,simultaneous_pose,130.0,0.0,130.0
1.416,simultaneous_pose,123.5,0.0,123.5
1.419,simultaneous_pose,156.0,6.5,162.5
1.422,simultaneous_pose,130.0,6.5,136.5
1.424,simultaneous_pose,143.0,6.5,149.5
1.427,simultaneous_pose,136.5,0.0,136.5
1.429,simultaneous_pose,130.0,0.0,130.0
1.432,simultaneous_pose,130.0,6.5,136.5
1.434,simultaneous_pose,130.0,0.0,130.0
1.437,simultaneous_pose,123.5,6.5,130.0
1.44,simultaneous_pose,130.0,0.0,130.0
1.442,simultaneous_pose,143.0,0.0,143.0
1.445,simultaneous_pose,136.5,0.0,136.5
1.447,simultaneous_pose,123.5,6.5,130.0
1.45,simultaneous_pose,143.0,0.0,143.0
1.453,simultaneous_pose,136.5,0.0,136.5
1.455,simultaneous_pose,130.0,6.5,136.5
1.458,simultaneous_pose,143.0,0.0,143.0
1.46,simultaneous_pose,117.0,0.0,117.0
1.463,simultaneous_pose,130.0,6.5,136.5
1.466,simultaneous_pose,149.5,0.0,149.5
1.468,simultaneous_pose,136.5,6.5,143.0
1.471,simultaneous_pose,136.5,0.0,136.5
1.473,simultaneous_pose,123.5,6.5,130.0
1.476,simultaneous_pose,136.5,6.5,143.0
1.479,simultaneous_pose,136.5,6.5,143.0
