elapsed_s,phase,arms_ma,head_ma,total_ma
0.494,simultaneous_pose,240.5,0.0,240.5
0.497,simultaneous_pose,266.5,6.5,273.0
0.499,simultaneous_pose,292.5,0.0,292.5
0.502,simultaneous_pose,292.5,13.0,305.5
0.504,simultaneous_pose,260.0,0.0,260.0
0.507,simultaneous_pose,266.5,0.0,266.5
0.51,simultaneous_pose,266.5,0.0,266.5
0.512,simultaneous_pose,273.0,0.0,273.0
0.515,simultaneous_pose,286.0,0.0,286.0
0.517,simultaneous_pose,260.0,0.0,260.0
0.52,simultaneous_pose,253.5,0.0,253.5
0.523,simultaneous_pose,279.5,6.5,286.0
0.525,simultaneous_pose,260.0,0.0,260.0
0.528,simultaneous_pose,273.0,6.5,279.5
0.53,simultaneous_pose,240.5,0.0,240.5
0.533,simultaneous_pose,260.0,0.0,260.0
0.536,simultaneous_pose,273.0,0.0,273.0
0.538,simultaneous_pose,279.5,6.5,286.0
0.541,simultaneous_pose,273.0,0.0,273.0
0.543,simultaneous_pose,266.5,6.5,273.0
0.546,simultaneous_pose,260.0,0.0,260.0
0.548,simultaneous_pose,266.5,0.0,266.5
0.551,simultaneous_pose,279.5,6.5,286.0
0.554,simultaneous_pose,292.5,0.0,292.5
0.557,simultaneous_pose,299.0,0.0,299.0
0.559,simultaneous_pose,305.5,0.0,305.5
0.562,simultaneous_pose,292.5,0.0,292.5
0.564,simultaneous_pose,299.0,0.0,299.0
0.567,simultaneous_pose,279.5,6.5,286.0
0.57,simultaneous_pose,292.5,0.0,292.5
0.572,simultaneous_pose,305.5,0.0,305.5
0.575,simultaneous_pose,318.5,0.0,318.5
0.577,simultaneous_pose,312.0,0.0,312.0
0.58,simultaneous_pose,318.5,0.0,318.5
0.583,simultaneous_pose,279.5,0.0,279.5
0.585,simultaneous_pose,286.0,0.0,286.0
0.588,simultaneous_pose,286.0,0.0,286.0
0.59,simultaneous_pose,279.5,6.5,286.0
0.593,simultaneous_pose,286.0,0.0,286.0
0.596,simultaneous_pose,292.5,0.0,292.5
0.598,simultaneous_pose,305.5,13.0,318.5
0.601,simultaneous_pose,292.5,6.5,299.0
0.603,simultaneous_pose,273.0,0.0,273.0
0.606,simultaneous_pose,305.5,0.0,305.5
0.608,simultaneous_pose,260.0,0.0,260.0
0.611,simultaneous_pose,273.0,6.5,279.5
0.614,simultaneous_pose,273.0,0.0,273.0
0.616,simultaneous_pose,273.0,0.0,273.0
0.619,simultaneous_pose,292.5,0.0,292.5
0.622,simultaneous_pose,260.0,0.0,260.0
0.624,simultaneous_pose,253.5,0.0,253.5
0.627,simultaneous_pose,253.5,6.5,260.0
0.629,simultaneous_pose,240.5,0.0,240.5
0.632,simultaneous_pose,279.5,6.5,286.0
0.635,simultaneous_pose,286.0,0.0,286.0
0.637,simultaneous_pose,253.5,6.5,260.0
0.64,simultaneous_pose,247.0,6.5,253.5
0.643,simultaneous_pose,253.5,0.0,253.5
0.645,simultaneous_pose,260.0,0.0,260.0
0.648,simultaneous_pose,240.5,0.0,240.5
0.651,simultaneous_pose,247.0,6.5,253.5
0.653,simultaneous_pose,253.5,0.0,253.5
0.656,simultaneous_pose,260.0,0.0,260.0
0.659,simultaneous_pose,266.5,0.0,266.5
0.661,simultaneous_pose,266.5,0.0,266.5
0.664,simultaneous_pose,260.0,0.0,260.0
0.666,simultaneous_pose,253.5,0.0,253.5
0.669,simultaneous_pose,253.5,0.0,253.5
0.672,simultaneous_pose,266.5,6.5,273.0
0.675,simultaneous_pose,299.0,0.0,299.0
0.677,simultaneous_pose,292.5,0.0,292.5
0.68,simultaneous_pose,260.0,0.0,260.0
0.683,simultaneous_pose,247.0,0.0,247.0
0.685,simultaneous_pose,253.5,0.0,253.5
0.688,simultaneous_pose,292.5,0.0,292.5
0.69,simultaneous_pose,260.0,6.5,266.5
0.693,simultaneous_pose,318.5,0.0,318.5
0.695,simultaneous_pose,266.5,0.0,266.5
0.698,simultaneous_pose,292.5,0.0,292.5
0.701,simultaneous_pose,305.5,0.0,305.5
0.703,simultaneous_pose,253.5,0.0,253.5
0.706,simultaneous_pose,253.5,0.0,253.5
0.709,simultaneous_pose,273.0,0.0,273.0
0.711,simultaneous_pose,279.5,0.0,279.5
0.714,simultaneous_pose,299.0,0.0,299.0
0.717,simultaneous_pose,253.5,0.0,253.5
0.719,simultaneous_pose,279.5,6.5,286.0
0.722,simultaneous_pose,273.0,0.0,273.0
0.724,simultaneous_pose,253.5,0.0,253.5
0.727,simultaneous_pose,253.5,0.0,253.5
0.73,simultaneous_pose,240.5,0.0,240.5
0.732,simultaneous_pose,286.0,0.0,286.0
0.735,simultaneous_pose,266.5,0.0,266.5
0.738,simultaneous_pose,299.0,0.0,299.0
0.74,simultaneous_pose,273.0,0.0,273.0
0.743,simultaneous_pose,305.5,0.0,305.5
0.745,simultaneous_pose,266.5,0.0,266.5
0.748,simultaneous_pose,312.0,0.0,312.0
0.751,simultaneous_pose,286.0,0.0,286.0
0.753,simultaneous_pose,273.0,0.0,273.0
0.756,simultaneous_pose,312.0,0.0,312.0
0.758,simultaneous_pose,312.0,6.5,318.5
0.761,simultaneous_pose,292.5,0.0,292.5
0.764,simultaneous_pose,299.0,6.5,305.5
0.766,simultaneous_pose,305.5,0.0,305.5
0.769,simultaneous_pose,273.0,0.0,273.0
0.772,simultaneous_pose,279.5,0.0,279.5
0.774,simultaneous_pose,299.0,0.0,299.0
0.777,simultaneous_pose,292.5,0.0,292.5
0.779,simultaneous_pose,299.0,0.0,299.0
0.782,simultaneous_pose,292.5,0.0,292.5
0.785,simultaneous_pose,286.0,0.0,286.0
0.787,simultaneous_pose,279.5,0.0,279.5
0.79,simultaneous_pose,273.0,6.5,279.5
0.793,simultaneous_pose,286.0,6.5,292.5
0.795,simultaneous_pose,344.5,0.0,344.5
0.798,simultaneous_pose,279.5,0.0,279.5
0.801,simultaneous_pose,305.5,0.0,305.5
0.803,simultaneous_pose,253.5,0.0,253.5
0.806,simultaneous_pose,279.5,0.0,279.5
0.808,simultaneous_pose,273.0,0.0,273.0
0.811,simultaneous_pose,292.5,0.0,292.5
0.814,simultaneous_pose,299.0,0.0,299.0
0.816,simultaneous_pose,305.5,0.0,305.5
0.819,simultaneous_pose,299.0,0.0,299.0
0.821,simultaneous_pose,292.5,0.0,292.5
0.824,simultaneous_pose,292.5,0.0,292.5
0.827,simultaneous_pose,331.5,0.0,331.5
0.829,simultaneous_pose,286.0,0.0,286.0
0.832,simultaneous_pose,273.0,0.0,273.0
0.834,simultaneous_pose,312.0,0.0,312.0
0.837,simultaneous_pose,279.5,6.5,286.0
0.84,simultaneous_pose,292.5,0.0,292.5
0.842,simultaneous_pose,299.0,0.0,299.0
0.845,simultaneous_pose,292.5,0.0,292.5
0.847,simultaneous_pose,273.0,0.0,273.0
0.85,simultaneous_pose,312.0,0.0,312.0
0.853,simultaneous_pose,273.0,0.0,273.0
0.855,simultaneous_pose,312.0,0.0,312.0
0.858,simultaneous_pose,318.5,0.0,318.5
0.86,simultaneous_pose,305.5,0.0,305.5
0.863,simultaneous_pose,305.5,0.0,305.5
0.866,simultaneous_pose,299.0,0.0,299.0
0.868,simultaneous_pose,318.5,0.0,318.5
0.871,simultaneous_pose,299.0,0.0,299.0
0.873,simultaneous_pose,286.0,0.0,286.0
0.876,simultaneous_pose,279.5,0.0,279.5
0.879,simultaneous_pose,286.0,0.0,286.0
0.881,simultaneous_pose,325.0,6.5,331.5
0.884,simultaneous_pose,325.0,0.0,325.0
0.887,simultaneous_pose,299.0,0.0,299.0
0.889,simultaneous_pose,312.0,0.0,312.0
0.892,simultaneous_pose,260.0,0.0,260.0
0.895,simultaneous_pose,260.0,0.0,260.0
0.897,simultaneous_pose,318.5,6.5,325.0
0.9,simultaneous_pose,312.0,0.0,312.0
0.903,simultaneous_pose,286.0,0.0,286.0
0.905,simultaneous_pose,292.5,0.0,292.5
0.908,simultaneous_pose,331.5,0.0,331.5
0.911,simultaneous_pose,286.0,0.0,286.0
0.913,simultaneous_pose,318.5,0.0,318.5
0.916,simultaneous_pose,292.5,0.0,292.5
0.918,simultaneous_pose,318.5,0.0,318.5
0.921,simultaneous_pose,299.0,0.0,299.0
0.924,simultaneous_pose,299.0,0.0,299.0
0.926,simultaneous_pose,305.5,0.0,305.5
0.929,simultaneous_pose,344.5,0.0,344.5
0.931,simultaneous_pose,318.5,6.5,325.0
0.934,simultaneous_pose,286.0,0.0,286.0
0.937,simultaneous_pose,292.5,0.0,292.5
0.939,simultaneous_pose,318.5,0.0,318.5
0.942,simultaneous_pose,299.0,0.0,299.0
0.945,simultaneous_pose,299.0,0.0,299.0
0.947,simultaneous_pose,312.0,0.0,312.0
0.95,simultaneous_pose,312.0,6.5,318.5
0.952,simultaneous_pose,286.0,0.0,286.0
0.955,simultaneous_pose,318.5,6.5,325.0
0.958,simultaneous_pose,286.0,0.0,286.0
0.96,simultaneous_pose,266.5,6.5,273.0
0.963,simultaneous_pose,279.5,0.0,279.5
0.966,simultaneous_pose,312.0,0.0,312.0
0.968,simultaneous_pose,305.5,0.0,305.5
0.971,simultaneous_pose,279.5,6.5,286.0
0.974,simultaneous_pose,279.5,0.0,279.5
0.976,simultaneous_pose,312.0,0.0,312.0
0.979,simultaneous_pose,292.5,0.0,292.5
0.982,simultaneous_pose,292.5,0.0,292.5
0.985,simultaneous_pose,305.5,0.0,305.5
0.987,simultaneous_pose,299.0,0.0,299.0
0.99,simultaneous_pose,292.5,6.5,299.0
0.993,simultaneous_pose,312.0,0.0,312.0
0.995,simultaneous_pose,312.0,0.0,312.0
0.998,simultaneous_pose,305.5,0.0,305.5
1.0,simultaneous_pose,325.0,0.0,325.0
1.003,simultaneous_pose,305.5,0.0,305.5
1.006,simultaneous_pose,305.5,0.0,305.5
1.008,simultaneous_pose,318.5,0.0,318.5
1.011,simultaneous_pose,292.5,6.5,299.0
1.014,simultaneous_pose,305.5,0.0,305.5
1.016,simultaneous_pose,318.5,6.5,325.0
1.019,simultaneous_pose,325.0,0.0,325.0
1.022,simultaneous_pose,305.5,0.0,305.5
1.024,simultaneous_pose,292.5,0.0,292.5
1.027,simultaneous_pose,286.0,6.5,292.5
1.029,simultaneous_pose,305.5,0.0,305.5
1.032,simultaneous_pose,325.0,0.0,325.0
1.035,simultaneous_pose,279.5,0.0,279.5
1.037,simultaneous_pose,273.0,0.0,273.0
1.04,simultaneous_pose,260.0,0.0,260.0
1.042,simultaneous_pose,325.0,0.0,325.0
1.045,simultaneous_pose,253.5,0.0,253.5
1.048,simultaneous_pose,279.5,6.5,286.0
1.05,simultaneous_pose,266.5,0.0,266.5
1.053,simultaneous_pose,253.5,0.0,253.5
1.055,simultaneous_pose,273.0,0.0,273.0
1.058,simultaneous_pose,279.5,0.0,279.5
1.06,simultaneous_pose,299.0,0.0,299.0
1.063,simultaneous_pose,279.5,0.0,279.5
1.066,simultaneous_pose,253.5,0.0,253.5
1.068,simultaneous_pose,292.5,0.0,292.5
1.071,simultaneous_pose,299.0,0.0,299.0
1.073,simultaneous_pose,279.5,0.0,279.5
1.076,simultaneous_pose,286.0,0.0,286.0
1.079,simultaneous_pose,279.5,6.5,286.0
1.081,simultaneous_pose,286.0,0.0,286.0
1.084,simultaneous_pose,266.5,0.0,266.5
1.087,simultaneous_pose,279.5,0.0,279.5
1.089,simultaneous_pose,299.0,0.0,299.0
1.092,simultaneous_pose,299.0,0.0,299.0
1.094,simultaneous_pose,279.5,0.0,279.5
1.097,simultaneous_pose,279.5,6.5,286.0
1.099,simultaneous_pose,357.5,6.5,364.0
1.102,simultaneous_pose,344.5,0.0,344.5
1.105,simultaneous_pose,312.0,6.5,318.5
1.107,simultaneous_pose,286.0,0.0,286.0
1.11,simultaneous_pose,331.5,0.0,331.5
1.112,simultaneous_pose,305.5,6.5,312.0
1.115,simultaneous_pose,292.5,0.0,292.5
1.118,simultaneous_pose,299.0,6.5,305.5
1.12,simultaneous_pose,325.0,0.0,325.0
1.123,simultaneous_pose,325.0,0.0,325.0
1.125,simultaneous_pose,305.5,0.0,305.5
1.128,simultaneous_pose,318.5,0.0,318.5
1.13,simultaneous_pose,292.5,0.0,292.5
1.133,simultaneous_pose,299.0,0.0,299.0
1.136,simultaneous_pose,299.0,0.0,299.0
1.138,simultaneous_pose,299.0,0.0,299.0
1.141,simultaneous_pose,318.5,0.0,318.5
1.143,simultaneous_pose,266.5,6.5,273.0
1.146,simultaneous_pose,305.5,0.0,305.5
1.149,simultaneous_pose,286.0,0.0,286.0
1.151,simultaneous_pose,312.0,0.0,312.0
1.154,simultaneous_pose,292.5,0.0,292.5
1.156,simultaneous_pose,286.0,0.0,286.0
1.159,simultaneous_pose,273.0,0.0,273.0
1.162,simultaneous_pose,292.5,0.0,292.5
1.164,simultaneous_pose,325.0,0.0,325.0
1.167,simultaneous_pose,305.5,0.0,305.5
1.17,simultaneous_pose,305.5,0.0,305.5
1.172,simultaneous_pose,292.5,6.5,299.0
1.175,simultaneous_pose,253.5,0.0,253.5
1.178,simultaneous_pose,227.5,0.0,227.5
1.18,simultaneous_pose,227.5,0.0,227.5
1.183,simultaneous_pose,214.5,0.0,214.5
1.185,simultaneous_pose,201.5,0.0,201.5
1.188,simultaneous_pose,162.5,0.0,162.5
1.191,simultaneous_pose,195.0,0.0,195.0
1.193,simultaneous_pose,175.5,0.0,175.5
1.196,simultaneous_pose,162.5,0.0,162.5
1.199,simultaneous_pose,149.5,0.0,149.5
1.202,simultaneous_pose,136.5,0.0,136.5
1.204,simultaneous_pose,136.5,0.0,136.5
1.207,simultaneous_pose,136.5,6.5,143.0
1.209,simultaneous_pose,143.0,0.0,143.0
1.212,simultaneous_pose,130.0,0.0,130.0
1.215,simultaneous_pose,143.0,0.0,143.0
1.217,simultaneous_pose,123.5,0.0,123.5
1.22,simultaneous_pose,130.0,0.0,130.0
1.222,simultaneous_pose,104.0,0.0,104.0
1.225,simultaneous_pose,110.5,0.0,110.5
1.227,simultaneous_pose,130.0,0.0,130.0
1.23,simultaneous_pose,130.0,0.0,130.0
1.233,simultaneous_pose,117.0,0.0,117.0
1.235,simultaneous_pose,110.5,0.0,110.5
1.238,simultaneous_pose,97.5,0.0,97.5
1.24,simultaneous_pose,104.0,0.0,104.0
1.243,simultaneous_pose,110.5,0.0,110.5
1.246,simultaneous_pose,110.5,0.0,110.5
1.248,simultaneous_pose,110.5,0.0,110.5
1.251,simultaneous_pose,104.0,0.0,104.0
1.254,simultaneous_pose,91.0,0.0,91.0
1.256,simultaneous_pose,110.5,0.0,110.5
1.259,simultaneous_pose,104.0,0.0,104.0
1.261,simultaneous_pose,91.0,0.0,91.0
1.264,simultaneous_pose,78.0,0.0,78.0
1.266,simultaneous_pose,123.5,0.0,123.5
1.269,simultaneous_pose,104.0,0.0,104.0
1.272,simultaneous_pose,97.5,6.5,104.0
1.274,simultaneous_pose,97.5,0.0,97.5
1.277,simultaneous_pose,91.0,0.0,91.0
1.28,simultaneous_pose,78.0,6.5,84.5
1.282,simultaneous_pose,91.0,6.5,97.5
1.285,simultaneous_pose,78.0,0.0,78.0
1.287,simultaneous_pose,104.0,0.0,104.0
1.29,simultaneous_pose,104.0,0.0,104.0
1.292,simultaneous_pose,91.0,0.0,91.0
1.295,simultaneous_pose,91.0,0.0,91.0
1.298,simultaneous_pose,84.5,0.0,84.5
1.301,simultaneous_pose,97.5,0.0,97.5
1.303,simultaneous_pose,104.0,0.0,104.0
1.306,simultaneous_pose,97.5,0.0,97.5
1.308,simultaneous_pose,123.5,6.5,130.0
1.311,simultaneous_pose,110.5,13.0,123.5
1.314,simultaneous_pose,97.5,6.5,104.0
1.316,simultaneous_pose,91.0,0.0,91.0
1.319,simultaneous_pose,78.0,13.0,91.0
1.321,simultaneous_pose,104.0,6.5,110.5
1.324,simultaneous_pose,97.5,0.0,97.5
1.326,simultaneous_pose,91.0,0.0,91.0
1.329,simultaneous_pose,104.0,6.5,110.5
1.332,simultaneous_pose,97.5,0.0,97.5
1.334,simultaneous_pose,104.0,6.5,110.5
1.337,simultaneous_pose,110.5,6.5,117.0
1.339,simultaneous_pose,97.5,0.0,97.5
1.342,simultaneous_pose,110.5,13.0,123.5
1.344,simultaneous_pose,110.5,0.0,110.5
1.347,simultaneous_pose,104.0,6.5,110.5
1.35,simultaneous_pose,130.0,0.0,130.0
1.352,simultaneous_pose,130.0,6.5,136.5
1.355,simultaneous_pose,149.5,0.0,149.5
1.357,simultaneous_pose,130.0,0.0,130.0
1.36,simultaneous_pose,97.5,0.0,97.5
1.362,simultaneous_pose,143.0,0.0,143.0
1.365,simultaneous_pose,123.5,0.0,123.5
1.368,simultaneous_pose,143.0,0.0,143.0
1.37,simultaneous_pose,123.5,0.0,123.5
1.373,simultaneous_pose,143.0,0.0,143.0
1.376,simultaneous_pose,136.5,0.0,136.5
1.378,simultaneous_pose,136.5,0.0,136.5
1.381,simultaneous_pose,136.5,0.0,136.5
1.383,simultaneous_pose,117.0,0.0,117.0
1.386,simultaneous_pose,130.0,0.0,130.0
1.389,simultaneous_pose,136.5,0.0,136.5
1.391,simultaneous_pose,110.5,0.0,110.5
1.394,simultaneous_pose,104.0,0.0,104.0
1.396,simultaneous_pose,123.5,0.0,123.5
1.399,simultaneous_pose,136.5,0.0,136.5
1.402,simultaneous_pose,110.5,0.0,110.5
1.404,simultaneous_pose,130.0,0.0,130.0
1.407,simultaneous_pose,136.5,0.0,136.5
1.41,simultaneous_pose,123.5,0.0,123.5
1.412,simultaneous_pose,136.5,0.0,136.5
1.415,simultaneous_pose,143.0,0.0,143.0
1.418,simultaneous_pose,130.0,6.5,136.5
1.42,simultaneous_pose,97.5,6.5,104.0
1.423,simultaneous_pose,136.5,0.0,136.5
1.425,simultaneous_pose,117.0,0.0,117.0
1.428,simultaneous_pose,130.0,6.5,136.5
1.431,simultaneous_pose,117.0,0.0,117.0
1.433,simultaneous_pose,110.5,0.0,110.5
1.436,simultaneous_pose,130.0,0.0,130.0
1.438,simultaneous_pose,136.5,0.0,136.5
1.441,simultaneous_pose,123.5,0.0,123.5
1.444,simultaneous_pose,123.5,0.0,123.5
1.446,simultaneous_pose,130.0,0.0,130.0
1.449,simultaneous_pose,123.5,0.0,123.5
1.452,simultaneous_pose,136.5,0.0,136.5
1.454,simultaneous_pose,149.5,0.0,149.5
1.457,simultaneous_pose,110.5,6.5,117.0
1.459,simultaneous_pose,143.0,6.5,149.5
1.462,simultaneous_pose,130.0,6.5,136.5
1.465,simultaneous_pose,136.5,0.0,136.5
1.467,simultaneous_pose,156.0,0.0,156.0
1.47,simultaneous_pose,123.5,0.0,123.5
1.472,simultaneous_pose,136.5,0.0,136.5
1.475,simultaneous_pose,123.5,6.5,130.0
1.477,simultaneous_pose,149.5,0.0,149.5
1.48,simultaneous_pose,123.5,0.0,123.5
1.483,simultaneous_pose,110.5,0.0,110.5
